A128,A129,A130,A154,A347,A360,A361,A362,PMI,EVI_t0,EVI_5yr_diff,EVI.D.yr1,EVI.D.yr2,EVI.D.yr3,EVI.D.yr4,EVI.D.yr5,EVI.D.pre.5cell,forest.pre,pop.den.5km.pre,dist.disturb.pre,wave,rain_5yr_diff,rain_yr1_diff,rain_yr2_diff,rain_yr3_diff,rain_yr4_diff,rain_yr5_diff,distance,weights
11583,3842,3354,1,0,12,847.296936,28.174303,0,4695.586914,-26.8862300000001,-530.626953000001,336.440430000001,33.6689449999994,115.724609000001,17.906739,331.465332,860220,0.290624,17101,five,-0.173717,0.167962,0.405774,3.293415,-3.518472,-0.522396,0.0525896512524939,0.521497919556172
11287,4568,3964,1,0,12,654.533936,25.600342,0,5532.54541,-320.934082,-354.785156,-423.381836,481.465819999999,380.609375,-404.842285,306.557129,834413,0.193749,16197,five,-0.192019,0.162348,0.411433,3.296126,-3.521544,-0.540382,0.058710914195328,1.04299583911234
11061,4002,4571,1,0,12,654.910889,29.073868,1,5642.649414,-35.2177730000003,284.398437999999,-963.432129,748.733886,236.253907,-341.171875,252.586426,834413,0.193749,15296,five,-0.201191,0.159773,0.414284,3.297057,-3.52341,-0.548895,0.0561559577728472,1
10910,3459,5057,1,0,12,490.27533,11.119986,1,5702.114258,-132.967285,117.092773,-806.845215,507.170899000001,-5.0947270000006,54.7089850000002,211.708008000001,860220,0.145312,14398,five,-0.210355,0.157366,0.417138,3.297645,-3.525439,-0.557065,0.0501620087543568,1
10837,2800,4652,1,0,12,568.656128,17.522951,1,5284.558105,-568.723144000001,89.8881840000004,-235.407227000001,-90.3134760000003,39.4648440000001,-372.355469,219.142579,834413,0.193749,13504,five,-0.219494,0.155137,0.419989,3.297843,-3.52759,-0.564873,0.0555318579727145,1
10670,2047,4406,1,0,12,328.043732,11.739617,1,5384.522461,-511.560058999999,339.568359000001,-585.96582,88.7963870000003,177.165527,-531.124512,223.12207,860220,0.242186,12615,five,-0.228593,0.153096,0.422828,3.297607,-3.52982,-0.572304,0.10270830116119,1
7430,450,3772,1,0,12,248.252701,8.301452,0,5394.500977,-740.325683999999,-294.072266,-32.1025389999995,-334.748535,19.1420899999994,-98.5444339999995,63.6723630000006,854376,0.484373,9134,five,-0.27605,0.14598,0.438469,3.314578,-3.569496,-0.605581,0.123858043253924,0.521497919556172
5985,2235,3462,1,0,12,240,-0.001238,1,5211.34375,-354.875977,357.841797,-667.128418,396.771973,-78.1787109999996,-364.182618,-63.4526369999994,860220,0.726559,7477,five,-0.296464,0.144459,0.44567,3.333037,-3.602094,-0.617536,0.114322324908085,1
5343,2418,3305,1,0,12,218.908096,0.805308,1,5426.818848,-491.071778,402.533203,-780.20459,323.436523,61.0634769999997,-497.900390999999,-59.9809569999998,853402,0.968745,6688,five,-0.306799,0.143931,0.449354,3.342757,-3.619725,-0.623116,0.112507767882954,1
4688,1506,3147,1,0,12,211.788803,1.620225,1,5105.333008,-85.8544919999995,168.009765000001,-362.8125,549.660156999999,-167.549805,-273.162109,-52.3608400000003,860220,1.114057,5938,five,-0.317155,0.14354,0.453051,3.352071,-3.637427,-0.62839,0.142718649036097,1
4094,597,2989,1,0,12,198.998444,0.272575,1,5306.447754,-197.271973,78.1616210000002,-328.979004,301.899902,-309.488281,61.1337889999995,-63.9462890000004,857298,1.162494,5246,five,-0.337726,0.14312,0.460351,3.3673,-3.670601,-0.637896,0.12412690257543,1
3775,550,980,1,0,12,190,0,0,5855.475586,-310.482421999999,-56.0166019999997,-529.82373,277.816406,-206.850098,204.391602000001,-113.401855,860220,1.017183,3824,five,-0.386046,0.143557,0.476536,3.359997,-3.711961,-0.654175,0.084109777377604,1.04299583911234
4060,1068,1843,1,0,12,190,0,0,5383.086914,-209.089844,145.026855999999,-252.619141,-59.2958989999997,291.899415,-334.101075,-104.248047,852428,1.06562,3824,five,-0.403093,0.14405,0.481501,3.327432,-3.699024,-0.657052,0.110665800710462,1.04299583911234
6576,1018,7440,1,1,6,1658.713989,13.758883,0,3595.53833,452.037354,1100.716065,-162.851563,-139.231444999999,-801.225098,454.629395,316.344727,791402,31.04829,1311,five,0.059145,0.270079,0.343056,3.320013,-3.879727,0.00572399999999984,0.00232492401954042,0.521497919556172
12612,2942,10351,1,1,6,1476.734619,21.538002,1,4334.947754,-722.625488,-904.333984,-95.500489,461.750244,-11.233886,-173.307373,308.066162,796108,28.723301,2932,five,0.058236,0.304734,0.343712,3.29479,-3.811969,-0.0730309999999998,0.00239408173409931,1
13392,2757,9655,1,1,6,1366.251221,11.174554,1,3776.783203,-205.287598,-420.868896,271.838379,-227.641358,-396.114014,567.498291,219.856446,825811,25.574878,3824,five,0.0568610000000001,0.306694,0.343992,3.292508,-3.80341,-0.0829230000000001,0.00427219736217911,1
14162,2650,9000,1,1,6,1446.562866,32.09375,1,4356.181152,-1198.981689,-708.836914,-250.397949,-223.884521,-2.50927799999999,-13.3530270000001,225.481934,825811,19.956155,4729,five,0.0531060000000001,0.309015,0.344809,3.288383,-3.785686,-0.103415,0.00574967953607601,1
14951,2668,8396,1,1,6,1518.580933,32.720482,1,4211.690918,-389.902588,-220.373047,-225.447998,277.547119,161.06836,-382.697022,259.735351,817209,14.482744,5641,five,0.0506869999999999,0.309301,0.345366,3.286562,-3.776524,-0.114018,0.00616844947291983,1
15755,2052,7855,1,1,6,1412.716919,20.313364,0,4386.337891,-277.349121,386.815429,-548.407226,-478.16919,-219.746826,582.158692,181.135498,825811,9.784328,6558,five,0.047879,0.30895,0.346037,3.284918,-3.767163,-0.124863,0.00628684368624723,0.521497919556172
19730,1180,6044,1,1,6,800.623718,2.526726,1,5331.161621,-631.187988000001,-755.504883000001,-1.73290999999972,-189.4375,439.26416,-123.776855,339.649903,851618,0.726559,11168,five,0.0232430000000003,0.291055,0.351148,3.278099,-3.697135,-0.199924,0.0325764289169094,1
19432,1855,5716,1,1,6,800,0,1,5431.375,-645.043457,-169.884277,-489.191895,13.8295900000003,389.768555,-389.56543,341.194336,860220,0.678122,12092,five,0.0180169999999999,0.286001,0.352162,3.277406,-3.683814,-0.213738,0.0324606183221196,1
19174,2396,5387,1,0,6,792.394287,8.111537,1,5011.704102,-591.766114,-563.444825,20.5683600000002,-28.2529300000006,668.938477000001,-689.575196000001,355.190428999999,843015,0.53281,13017,five,0.012521,0.280554,0.353229,3.276827,-3.670328,-0.227761,0.034615874521042,1
18958,2947,5059,1,0,6,663.678955,13.677803,1,5275.196777,-985.648437,-310.006836,-404.481933,155.194336,306.719238,-733.073241999999,323.850586,850644,0.435935,13943,five,0.00677700000000003,0.274792,0.354352,3.276354,-3.656787,-0.241934,0.0690162904844413,1
18564,3301,4734,1,0,6,578.261047,13.470627,1,5214.606934,-872.019532,-694.227051000001,204.245605,-46.640625,-79.796875,-255.600586,249.656738000001,851618,0.339061,14868,five,0.000805000000000167,0.268788,0.355534,3.275985,-3.643309,-0.256193,0.113792754899471,1
17978,3078,4403,1,0,6,436.264618,4.528768,1,5646.644043,-856.961426,-273.285156,-360.623047,-266.766113000001,339.387207000001,-295.674317,212.112305000001,824673,0.145312,15794,five,-0.00537800000000033,0.262618,0.356776,3.275713,-3.630004,-0.270481,0.127596900713268,1
17423,2656,4077,1,0,6,400.000031,-0.004912,1,5491.300293,-542.187012,-54.6328130000002,316.994141,-574.697266,200.223145,-430.074219,119.165527,828405,0.193749,16720,five,-0.018297,0.250078,0.359455,3.27544,-3.604377,-0.298893,0.153668047896407,1
16900,2520,3750,1,0,6,518.758057,10.540109,1,5738.497559,-722.355957000001,-47.8989260000008,-246.237792999999,43.6508789999998,140.405761,-612.275878,5.3540039999998,858272,0.339061,17051,five,-0.0249920000000001,0.243858,0.360897,3.275431,-3.592284,-0.312894,0.126640811345419,1
16413,2590,3361,1,0,6,548.278015,15.314455,1,5605.958984,-765.486328,-84.7041010000003,22.310058,-484.99414,134.92334,-353.021485,-11.2866210000002,860220,0.435935,16720,five,-0.031819,0.237774,0.36241,3.275496,-3.580819,-0.32668,0.148360440901205,1
15924,2656,2460,1,0,6,619.96228,23.568766,0,5734.225098,-617.508301,-132.944825,-100.467285000001,-636.165039,208.927735,43.1411129999997,25.0546869999998,851618,0.629685,16434,five,-0.0387599999999999,0.231897,0.363997,3.275635,-3.570102,-0.340187,0.144864366926716,0.521497919556172
15071,2730,692,1,0,6,377.375854,14.773614,0,5855.431152,-496.932129,-107.962402,445.871094,-326.156739,65.2534180000002,-573.9375,68.7709960000002,815097,0.823434,16010,five,-0.052899,0.221071,0.367405,3.276106,-3.551357,-0.366124,0.26215009703913,0.521497919556172
9907,2842,5093,1,0,12,599.079651,2.921277,1,5163.708984,-941.012207,101.408204,-687.484376,549.092774,-203.065917999999,-700.962891,267.463867,860220,0.145312,13279,five,-0.222169,0.152341,0.4184,3.301856,-3.524146,-0.57062,0.0347660304090316,1
7803,84,4848,1,0,12,201.050095,1.933694,0,5579.345215,-1020.148926,-518.322754000001,-17.3676759999998,-39.8818359999996,-93.1489259999998,-351.427734,112.875976,851454,0.242186,9683,five,-0.271686,0.146794,0.43258,3.296121,-3.542941,-0.60424,0.106304224397164,0.521497919556172
6963,708,4690,1,0,12,230.980408,2.087449,0,5353.352539,-519.077637,68.5942379999997,4.39501999999993,-310.991699,-57.1796880000002,-223.895508,35.5844729999999,858272,0.387498,8798,five,-0.282645,0.14661,0.436013,3.292437,-3.549012,-0.608693,0.112419930185525,1.56449375866852
6174,1484,4537,1,0,12,231.639267,2.856285,1,5176.172363,-528.662109,120.713867,-363.6333,-317.727051,205.783691000001,-173.799316000001,13.3334960000002,860220,0.53281,7924,five,-0.293606,0.146424,0.439447,3.288753,-3.555083,-0.613147,0.133484462629455,1
5395,1686,4379,1,0,12,224.703156,1.838366,1,5849.736816,-753.416991999999,-234.073241999999,-726.598633000001,155.898926000001,633.42041,-582.064453,-62.7983389999999,860220,0.726559,7063,five,-0.304566,0.146239,0.442881,3.285069,-3.561154,-0.617601,0.0866880571344284,1
4671,1771,4221,1,0,12,212.02916,1.040682,1,5506.349121,-300.527832,-15.5351559999999,-559.315430000001,257.470703,92.7666020000006,-75.9145509999998,-88.7871089999999,860220,0.968745,6221,five,-0.315526,0.146054,0.446315,3.281383,-3.567224,-0.622054,0.110954567462313,1
4033,1800,4064,1,0,12,210.000076,-0.015316,1,5464.709473,-924.245118,-604.197754,96.0253899999998,429.208496,-436.699707,-408.581543,-62.982422,860220,1.114057,5408,five,-0.326486,0.145869,0.449749,3.277699,-3.573295,-0.626508,0.112187432018023,1
3373,1083,3652,1,0,12,208.001068,0.001313,1,5751.685059,-701.990235,-357.229493000001,20.2421880000002,-94.0576169999995,-86.7509770000006,-184.194336,-73.8808589999999,860220,1.210932,4637,five,-0.337445,0.145684,0.453183,3.274015,-3.579366,-0.630961,0.093245064410407,1
2809,445,2785,1,0,12,210.023773,0.930202,1,5714.779297,-258.942383,-279.052246,-37.0307619999994,170.835448999999,157.896485,-271.591308999999,-126.672364,856324,1.210932,3934,five,-0.348406,0.145499,0.456616,3.270331,-3.585437,-0.635415,0.0963332323009406,1
2460,60,1922,1,0,12,202.023071,0.763515,0,5699.864746,-328.812988000001,-338.414062,281.430175,-64.4296869999998,30.6455079999996,-238.044922,-121.683594,848696,1.06562,3344,five,-0.359365,0.145314,0.460051,3.266646,-3.591508,-0.639868,0.0996021564392926,1.04299583911234
2884,865,644,1,0,12,190,0,0,5407.206543,-294.261719,202.583496,-196.928711,49.4570309999999,-88.2758789999998,-261.097656,-101.213867,860220,1.06562,2932,five,-0.392245,0.144759,0.470353,3.255593,-3.609722,-0.653228,0.117764576609907,0.521497919556172
3178,1782,1247,1,0,12,190,0,0,5487.453613,-590.140136,-134.442383,-183.03125,368.131836,-178.307127999999,-462.491211,-69.388672,860220,1.114057,3344,five,-0.403206,0.144574,0.473786,3.251909,-3.615793,-0.657682,0.115223222562896,1.04299583911234
13054,3842,10970,1,1,6,1471.647217,29.213173,1,4289.396973,-918.970703,-535.083008,-466.860108,593.877198,-209.141846,-301.762939,332.962159,773224,22.426456,2782,five,0.056616,0.305015,0.338712,3.299726,-3.80549,-0.0813470000000001,0.00438190068749157,1
13870,3671,10315,1,1,6,1257.995483,13.075388,1,4030.12915,-541.01416,-231.077392,-14.7177740000002,-143.661132,431.42163,-582.979492,274.512696,834413,19.229596,3709,five,0.0552319999999997,0.306929,0.33905,3.297408,-3.796823,-0.091332,0.00799816298758162,1
14689,3578,9703,1,1,6,1199.990845,0.095785,1,3841.232666,-584.844238,823.323975,-1139.40918,285.976318,273.760254,-828.495605,291.599365,834413,14.967116,4637,five,0.0514510000000001,0.309141,0.33999,3.293231,-3.778936,-0.111975,0.00861538472931687,1
15451,3361,9145,1,1,6,1406.603516,17.125923,1,4201.786621,-727.475586,-719.750732,-129.122803,464.031982,290.787354,-633.421387,246.977783,825811,11.140572,5564,five,0.0490150000000003,0.309362,0.340615,3.291394,-3.769721,-0.122635,0.00609543868314881,1
16230,2770,8651,1,1,6,1591.884766,15.530864,1,4356.476562,-636.506347,202.908204,-682.232666,-303.368164,95.1772460000002,51.0090329999998,142.468018,800004,7.943712,6492,five,0.046189,0.308941,0.341357,3.289738,-3.760325,-0.133522,0.0025063965464558,1
17025,2321,8230,1,1,6,1323.918091,9.251354,0,3953.165283,-412.668701,803.933838,-1047.164062,-62.9682619999999,436.967529,-543.437744,175.25,834413,4.310917,7419,five,0.042961,0.307732,0.342184,3.288258,-3.750393,-0.14482,0.00970723672723125,1.04299583911234
17832,1637,7886,1,1,6,1215.759766,20.424692,0,4122.782715,227.853027,168.214355,-284.294433,-49.5014649999998,601.67041,-208.235839999999,139.431151999999,834413,1.453118,8347,five,0.0393430000000001,0.305668,0.343057,3.286928,-3.739632,-0.156678,0.0226801581921487,0.521497919556172
18859,558,6913,1,1,6,685.86377,15.539538,0,5229.411133,-328.473145,-469.492676,56.9379880000006,58.8432619999994,340.873047,-315.634766,351.664062,834413,0.823434,11129,five,0.0213870000000003,0.290387,0.347044,3.283019,-3.690566,-0.208497,0.0963373690742284,0.521497919556172
18546,1098,6587,1,1,6,800,0.001068,1,5145.347656,-329.230468,-129.534668,-372.374511,146.075683,239.165039,-212.562011,357.861328,843015,0.726559,12057,five,0.0161260000000003,0.285194,0.348173,3.282363,-3.677353,-0.222251,0.0426455739674211,1
18276,1644,6257,1,0,6,749.600037,22.844151,1,4687.703613,-374.112303999999,-65.1796869999998,-271.210938,-218.306152,506.772461,-326.187988,379.310547,843015,0.629685,12984,five,0.0105949999999999,0.279607,0.349357,3.281823,-3.663984,-0.236208,0.094312015945052,1
18049,2106,5930,1,0,6,679.860168,2.447156,1,5202.444336,-599.998046999999,-122.691406,-293.36377,-121.448241999999,44.5185549999997,-107.013183999999,324.353515000001,860220,0.53281,13912,five,0.00481499999999979,0.273699,0.3506,3.281392,-3.650572,-0.250304,0.0483534474416688,1
17768,2441,5604,1,0,6,703.228516,13.627698,1,5100.086914,-412.844238000001,58.7978519999997,44.2895499999995,-507.063475999999,262.127441,-270.995605,240.559082,851618,0.339061,14839,five,-0.00119499999999961,0.267548,0.351904,3.281065,-3.637228,-0.264484,0.0794263342980596,1
17254,2320,5275,1,0,6,484.655121,10.293485,1,5541.156738,-452.659667999999,-308.729491999999,-5.04541000000063,-158.65918,-197.080078,216.854492,187.379883000001,574399,0.145312,15767,five,-0.00741500000000039,0.261233,0.353267,3.280837,-3.624066,-0.278686,0.143359973807001,1
16674,1798,4947,1,0,6,427.868408,15.65973,1,5884.294922,-883.242676,-107.442871,166.568359,-841.473144,195.476562,-296.371582,68.0434570000007,830517,0.145312,16694,five,-0.0204040000000001,0.248411,0.356186,3.280647,-3.59873,-0.306918,0.188389091693798,1
16127,1590,4200,1,0,6,559.997803,22.086985,1,5750.733398,-841.793945,-428.291015000001,281.679687000001,-461.118164,-13.8051759999998,-220.259277,-36.892578,860220,0.242186,17622,five,-0.0271330000000001,0.242057,0.357745,3.280675,-3.58678,-0.32083,0.173141014980801,1
15616,1699,3270,1,0,6,618.296753,31.181278,0,5641.147461,-649.715332,-129.512694999999,418.10498,-588.586914,-389.943848,40.2231449999999,-44.6904300000006,851618,0.387498,17597,five,-0.0339930000000002,0.235845,0.359371,3.280775,-3.575458,-0.334526,0.21194407606587,0.521497919556172
14234,1800,510,1,0,6,471.926514,11.481907,0,5470.87207,-704.681152,-158.746093000001,235.202636,-653.73291,404.700195,-532.10498,74.5009769999997,843015,0.726559,16924,five,-0.0551559999999998,0.218819,0.364677,3.281455,-3.546381,-0.373726,0.245225828048395,0.521497919556172
8143,313,5919,1,0,12,256.044647,5.337278,0,5482.555176,-213.215332,-18.1225589999995,213.937988,-389.847656,376.871094,-396.054199,257.723632,847722,0.048437,10369,five,-0.262628,0.145,0.427005,3.309048,-3.532681,-0.611,0.108759541827654,1.04299583911234
6594,458,5607,1,0,12,200,-0.028267,1,5418.600586,-420.800292999999,77.2622070000007,-331.857910000001,-343.552245999999,603.022461,-425.674805,82.7700189999996,855350,0.242186,8550,five,-0.284835,0.144751,0.433502,3.301811,-3.545172,-0.619727,0.115760341846283,1
5755,582,5454,1,0,12,205.196823,2.439739,1,5291.729004,-322.697266,-103.312988,-294.258301,-227.925781,450.507323999999,-147.70752,36.1479490000002,854376,0.435935,7648,five,-0.295938,0.144627,0.43675,3.298193,-3.551417,-0.624091,0.134978968400125,1
4910,764,5297,1,0,12,205.057587,1.911377,1,5057.210449,-199.631836,-142.481445,191.280273,286.524903,-469.855469,-65.1000979999999,-44.3168949999999,860220,0.678122,6752,five,-0.307042,0.144502,0.439998,3.294575,-3.557662,-0.628455,0.153580861410417,1
4102,842,4889,1,0,12,205.06488,0.988007,1,5333.553223,-332.154785,-214.049317,64.0043949999999,317.530761,-345.153319999999,-154.487304,-96.125,860220,0.871871,5865,five,-0.318146,0.144377,0.443246,3.290956,-3.563906,-0.632819,0.126979415531851,1
3358,1168,4104,1,0,12,205,0,1,5370.195312,-506.689941,-208.958007,-79.3344729999999,461.968262,-205.125977,-475.239746,-69.3110360000001,860220,1.06562,4994,five,-0.329249,0.144253,0.446494,3.287338,-3.570151,-0.637183,0.124582737413258,1
2730,1111,3394,1,0,12,203.994843,0.054173,1,5711.08252,-399.275879,-209.510743,217.691407,-127.478028,116.401367,-396.379882,-107.227539,860220,1.210932,4147,five,-0.340353,0.144127,0.449744,3.283719,-3.576397,-0.641546,0.100662041070535,1
2058,1233,2814,1,0,12,207.973282,0.737498,1,5627.571777,-177.508789,-215.595215,-97.1723629999997,369.61377,-58.9423830000005,-175.412598,-136.364745999999,834413,1.259369,3344,five,-0.351457,0.144002,0.452992,3.280101,-3.582642,-0.64591,0.108721259122633,1
1574,726,2261,1,0,12,202.999878,-0.000871,0,5685.965332,-502.72998,-282.421386999999,109.384278,171.650879,-196.571778,-304.771972,-146.597167999999,860220,1.114057,2623,five,-0.36256,0.143878,0.45624,3.276483,-3.588887,-0.650274,0.103247466356387,1.04299583911234
13521,4754,11629,1,1,6,1408.352051,21.083883,1,3959.229736,-496.774902,-262.114746,-152.079345,-360.628907,10.2221679999998,267.825928,363.642578,825811,16.32336,2932,five,0.052343,0.304059,0.329703,3.311205,-3.792663,-0.099961,0.00699834615675667,1
14322,4586,11012,1,1,6,1282.567993,9.73041,1,4437.725586,-688.561279,-686.598389,139.423096,-270.162842,67.130615,61.6462409999999,338.858642,833439,13.029625,3824,five,0.0509519999999997,0.305899,0.330203,3.308793,-3.783776,-0.110167,0.00631522812546237,1
15131,4506,10441,1,1,6,1230.427856,4.081192,1,3785.30249,-183.028808,310.526123,-51.4699700000001,-679.1167,270.40625,-33.374511,333.37915,825811,10.171827,4729,five,0.0471569999999999,0.307937,0.331479,3.304464,-3.765549,-0.131174,0.0112935762650837,1
15948,4068,9925,1,1,6,1200,0.000346,1,3940.341797,209.528808,501.429199,-1117.582519,1034.34375,-249.854493,41.1928710000002,248.10791,851618,7.653089,5641,five,0.0447120000000001,0.308058,0.332274,3.302573,-3.756218,-0.141975,0.0104750695710367,1
