x,y,A128,A129,A130,A347,A361,A362,PMI,fl.5yr.postPML,fl.yr1,fl.yr2,fl.yr3,fl.yr4,fl.yr5,fl.pre.5cell,forest.pre,pop.den.5km.pre,dist.disturb.pre,id,distance,weights
820671,9663711,12287,942,2678,0,461.0597839,23.8406696,1,9740,0,0,0,7792,1948,974,834413,1.35624354110713,19565,five22906,0.075416107517835,1
821598,9663711,11361,778,3284,0,328.5960999,9.3960218,1,1948,0,0,0,0,1948,974,820777,1.40468081043239,19674,five22907,0.0445692206507622,1
822525,9663711,10436,375,3889,0,359,1.4261134,1,13636,0,0,5844,0,7792,974,828569,1.40468081043239,19827,five22908,0.0289743857975552,1
829018,9663711,4045,241,1682,0,279.9985352,-0.0073491,1,9740,0,0,4870,2922,1948,33115.9997559,832465,6.05465866565685,21987,five22915,0.0162641805863284,1
829945,9663711,3149,1146,819,0,322.6660767,2.5688322,1,9740,1948,2922,974,2922,974,53569.9990234,824509,7.79840036136602,22432,five22916,0.0114780389261484,1
831800,9663711,1490,1320,390,0,315.9342957,0.8054755,1,0,0,0,0,0,0,54544.0019531,838956,6.19997047363262,23408,five22918,0.0197940473606188,1
832728,9663711,960,1418,818,0,355.7452087,5.1871133,1,7792,0,0,2922,974,3896,54544.0009766,858272,5.47341143375379,23935,five22919,0.026820141864163,1
833655,9663711,276,1302,488,0,299.7810059,4.8859806,1,21428,12662,1948,0,1948,4870,41882.0004273,851454,3.24529704479207,24486,five22920,0.0612294925148154,1
834583,9663711,94,445,123,0,252.9664154,0.6875383,1,0,0,0,0,0,0,15584,822889,1.16249446380611,25059,five22921,0.128488964309064,1
837365,9663711,1317,658,1859,0,253.7982788,11.948,1,10714,1948,0,0,0,8766,27271.9993286,860220,1.11405719448086,26896,five22924,0.145769141953448,1
838293,9663711,1230,509,2144,0,250.3896332,3.7216799,1,0,0,0,0,0,0,42855.9982605,817855,1.11405719448086,27544,five22925,0.0718651057666711,1
842930,9663711,3495,2176,3900,0,312.3703613,10.2370453,1,0,0,0,0,0,0,3896,860220,0,30997,five22930,0.291866745034656,1
843858,9663711,3392,2167,3937,0,240.9732208,3.7853348,1,2922,2922,0,0,0,0,3896,851618,0,30620,five22931,0.24404255620242,1
844785,9663711,3465,2428,4100,0,242.6100006,7.4392471,1,0,0,0,0,0,0,3896,860220,0,29867,five22932,0.253238031240929,1
817888,9662784,10717,384,2530,0,439.2976685,48.9664993,1,974,974,0,0,0,0,0,860220,0.726559039878822,20425,five22996,0.222461353662793,1
818816,9662784,11538,833,2530,0,327.3128967,10.0154266,1,0,0,0,0,0,0,0,825811,0.726559039878822,20404,five22997,0.0694041426013214,1
819743,9662784,12374,1032,2846,0,632.8278198,12.0694485,1,2922,0,0,0,0,2922,974,764458,0.774996309204077,20425,five22998,0.0401811650736056,1
829018,9662784,3902,644,2040,0,279.943512,0.6846995,1,13636,0,7792,1948,0,3896,35063.9995652,845774,5.5702859724043,22813,five23008,0.0199568494015406,1
829945,9662784,2973,1127,1295,0,296.6547546,2.0350194,1,24350,0,4870,2922,11688,4870,49674.0004273,787170,7.36246493743873,23242,five23009,0.0119799592263215,1
830873,9662784,2045,697,831,0,289.2958679,2.0093353,1,27272,2922,974,0,2922,20454,55518,852428,7.21715312946297,23700,five23010,0.0156553846367037,1
833655,9662784,318,600,150,0,265,2.8568273,1,13636,3896,2922,3896,2922,0,43829.9982605,834413,3.0031106981658,25230,five23013,0.060651274215118,1
837365,9662784,2236,94,2700,0,242.6883545,3.8388844,1,974,0,0,0,0,974,17532.0001221,834413,0.920308117179841,27575,five23017,0.11129083904827,1
819743,9661856,12794,579,3687,0,320.133667,1.6332957,1,0,0,0,0,0,0,974,829543,0.774996309204077,21352,five23090,0.0433199519112068,1
829018,9661856,3960,342,2610,0,277.9122925,0.8198633,1,19480,0,8766,0,10714,0,22402,854376,3.24529704479207,23646,five23100,0.038764313696542,1
829945,9661856,3049,295,2079,0,273.9614563,1.4322387,1,19480,0,3896,5844,6818,2922,10714.0001068,846748,4.21404243129717,24060,five23101,0.0507440603574273,1
829945,9801906,543,480,5239,0,1098.1402588,6.2646685,0,0,0,0,0,0,0,6818.0000534,816235,0.532809962577803,5564,six1873,0.00177249047035442,0.607469512195122
826235,9778719,3159,4391,8212,0,1241.3154297,7.9428868,0,3896,3896,0,0,0,0,1948,812339,0.145311807975764,8295,six3739,0.00228951151201021,0.607469512195122
862407,9777791,13106,1060,5544,0,866.7231445,34.9883614,0,2922,0,2922,0,0,0,13636.0004273,815261,0.290623615951529,16434,six3864,0.0211412653162657,0.607469512195122
861480,9775009,12389,3373,5370,1,981.4035034,10.652276,0,0,0,0,0,0,0,2922,817209,0,14126,six4124,0.140203548806378,0.607469512195122
861480,9774081,11709,3588,5352,1,997.1866455,11.0687237,0,974,0,0,0,974,0,0,825811,0.048437269325255,13279,six4216,0.141611981193546,0.607469512195122
866117,9771299,14015,2932,2925,1,622.2241821,8.0633917,0,0,0,0,0,0,0,4870.0000534,847722,0.09687453865051,9321,six4518,0.159255397151654,1.21493902439024
866117,9770371,13674,2079,2720,1,631.0466309,16.721344,0,0,0,0,0,0,0,3896,851618,0.193749077301019,8398,six4621,0.176280259611379,0.607469512195122
867045,9770371,14552,1768,1939,1,640.9498291,0.5969114,0,0,0,0,0,0,0,4870,860220,0.193749077301019,8347,six4622,0.119167248949574,3.03734756097561
845713,9769444,3783,3889,1080,1,1198.5053711,26.5727272,0,0,0,0,0,0,0,11688.0002136,843015,0.145311807975764,6558,six4704,0.186739666594157,0.607469512195122
865190,9769444,12497,2079,3007,1,635.3082886,12.4016628,0,0,0,0,0,0,0,3896.0000534,860220,0.290623615951529,7648,six4725,0.137192827513419,0.607469512195122
866117,9769444,13388,1315,2221,1,604.3622437,6.9726434,0,0,0,0,0,0,0,11688,843015,0.242186346626274,7477,six4726,0.100566194094326,1.21493902439024
867045,9769444,14284,873,1440,1,700.0717163,17.4268265,0,0,0,0,0,0,0,10713.9995652,849506,0.242186346626274,7419,six4727,0.144117140619929,1.21493902439024
864262,9768516,11350,1231,3566,1,692.1580811,15.4904432,0,0,0,0,0,0,0,4870.0002136,843015,0.339060885276784,7063,six4835,0.100132298940031,0.607469512195122
866117,9768516,13162,917,1766,1,634.4780273,3.1019273,0,9740,0,0,0,9740,0,13636,850644,0.387498154602038,6558,six4837,0.0773023854444064,1.82240853658537
865190,9767589,12079,1142,2550,1,637.666687,10.8682222,0,1948,0,0,1948,0,0,5844.0000534,860220,0.484372693252548,5865,six4950,0.0958696156695169,0.607469512195122
867045,9767589,13920,150,690,1,620,0,0,1948,974,974,0,0,0,13635.9996338,850644,0.339060885276784,5564,six4952,0.0707424555533216,2.42987804878049
861480,9766661,8272,1884,2666,1,781.1664429,27.7237415,0,0,0,0,0,0,0,5844.0001068,834413,0.145311807975764,7243,six5061,0.182737751376443,1.21493902439024
863335,9766661,10122,615,3181,1,658.4663086,1.477087,0,3896,1948,0,0,0,1948,7792.0002136,824673,0.387498154602038,5938,six5063,0.0505351164213544,0.607469512195122
865190,9766661,11976,308,2496,1,620.0005493,0.0051758,0,3896,0,0,0,0,3896,6818.0001068,857298,0.581247231903058,4994,six5065,0.0528616195513047,0.607469512195122
867972,9766661,14759,1230,270,1,648.9293213,1.5478178,0,28246,1948,0,10714,15584,0,33116.0002441,856324,0.435935423927293,4729,six5068,0.0533464289012951,0.607469512195122
858697,9765734,5460,513,1005,1,661.1452026,16.8336983,0,18506,0,5844,12662,0,0,2922,851618,0,7477,six5180,0.21132953283472,1.21493902439024
865190,9765734,11940,531,2456,1,622.885376,5.3516889,0,0,0,0,0,0,0,11688.0001068,845610,0.629684501228313,4147,six5187,0.0501882932525725,0.607469512195122
867045,9765734,13800,890,600,1,687.4655151,8.5693569,0,4870,0,3896,974,0,0,23375.9997559,855350,0.484372693252548,3709,six5189,0.0622163739104121,0.607469512195122
864262,9764806,11046,590,1652,1,604.0440063,2.6738603,0,9740,4870,1948,2922,0,0,19480,837982,0.532809962577803,3934,six5314,0.0464828607972473,0.607469512195122
855915,9763879,3193,2356,1611,1,1120.6234131,16.7998695,0,0,0,0,0,0,0,2922,817209,0.435935423927293,4729,six5435,0.0938869369085714,0.607469512195122
862407,9763879,9331,780,247,1,733.1782227,10.338335,0,1948,0,0,0,0,1948,19480.0008545,845774,0.09687453865051,4994,six5442,0.0954179110077743,0.607469512195122
858697,9762951,6104,1717,1641,1,951.9293213,19.2786369,0,974,0,0,0,974,0,0,843015,0,7648,six5568,0.184695556834521,1.82240853658537
861480,9762951,8670,180,873,1,979.8613281,30.9798584,0,0,0,0,0,0,0,13636,851618,0,5641,six5571,0.149279065894369,0.607469512195122
862407,9762951,9557,523,618,1,749.0231934,18.5743752,0,3896,0,0,0,2922,974,16557.9995118,829543,0,4729,six5572,0.107785669523713,0.607469512195122
844785,9761096,4532,4966,5967,0,1233.6785889,12.17941,0,0,0,0,0,0,0,0,817209,1.64686715705866,5246,six5819,0.00252170793731409,0.607469512195122
861480,9756459,12222,4306,7129,1,810.7335815,3.9882345,0,0,0,0,0,0,0,6818,851618,0,7869,six6543,0.047682404835492,0.607469512195122
860552,9754604,12847,5916,8766,1,727.0795288,19.3450146,0,0,0,0,0,0,0,974,851618,0,9859,six6834,0.108062653410938,1.82240853658537
861480,9754604,13600,5097,7884,1,763.4737549,5.8321757,0,0,0,0,0,0,0,4870.0000534,834413,0,9274,six6835,0.0580379130268414,0.607469512195122
863335,9754604,14830,3279,6060,0,537.2282715,4.4007654,0,1948,0,0,974,0,974,14609.9996643,851618,0,8295,six6837,0.00448935927365757,0.607469512195122
861480,9753677,14117,5257,8066,1,689.5484619,28.9507504,0,0,0,0,0,0,0,8765.9995652,834413,0,10032,six6983,0.130951808710206,1.21493902439024
861480,9752749,14674,5483,8248,1,792.4886475,9.8852558,0,5844,0,0,4870,974,0,13635.9995652,860220,0,10816,six7134,0.0685715040972695,0.607469512195122
828090,9751822,1410,480,3157,0,1132.6325684,15.8696175,0,3896,0,0,0,0,3896,11688.0001068,816235,0.532809962577803,3344,six7252,0.00250632238876996,0.607469512195122
862407,9751822,15981,4964,7524,1,533.4309692,8.3497562,0,9740,0,0,2922,0,6818,15584.0002441,857298,0.09687453865051,11206,six7289,0.0894284163702829,0.607469512195122
862407,9750894,16580,5418,7707,1,587.2479858,14.5061493,0,27272,0,0,14610,10714,1948,12662,851618,0.193749077301019,12057,six7444,0.118961614562801,0.607469512195122
860552,9749967,15934,7465,9684,1,778.458374,13.6114063,0,0,0,0,0,0,0,0,843015,0,13694,six7598,0.131339578016022,1.21493902439024
863335,9749967,17892,4838,6977,0,539.2215576,7.6395302,0,6818,2922,974,0,974,1948,8765.9997559,859246,0.387498154602038,12615,six7601,0.00961618128928278,0.607469512195122
865190,9748112,20519,4243,5512,0,544.1472778,7.412612,0,0,0,0,0,0,0,0,860220,0.629684501228313,14035,six7920,0.0167226477508801,0.607469512195122
867045,9748112,21936,2817,3689,0,549.4432373,18.7419624,0,0,0,0,0,0,0,3896.0001068,851618,0.871870847854587,13912,six7922,0.025230541990426,1.21493902439024
866117,9747184,21832,3750,4777,0,474.1530457,5.3638043,0,0,0,0,0,0,0,1948,851618,0.678121770553567,14868,six8084,0.0187909089051334,0.607469512195122
832728,9745329,4228,5167,9266,0,1660.1002197,20.0508766,0,0,0,0,0,0,0,0,817209,0.435935423927293,8347,six8380,0.00193162389990391,0.607469512195122
866117,9745329,23123,4087,5151,0,498.289093,11.1762133,0,0,0,0,0,0,0,1948,860220,0.484372693252548,16720,six8416,0.0290698792442511,0.607469512195122
867972,9744402,25077,2307,3671,1,530.2966309,14.3234024,0,974,974,0,0,0,0,12662,842041,0.774996309204077,17646,six8591,0.283568532490866,3.03734756097561
829018,9742547,3412,2307,6580,0,1484.208252,17.4007416,0,0,0,0,0,0,0,1948,817209,0.387498154602038,4994,six8897,0.00163374829947667,0.607469512195122
833655,9736054,9005,5827,12545,1,2024.3167725,25.1481953,0,0,0,0,0,0,0,0,817209,0.581247231903058,12477,six10098,0.0181116849289629,0.607469512195122
842003,9720287,16866,2700,4101,1,1333.7645264,37.2790298,0,974,0,0,974,0,0,1948,825811,0.048437269325255,20842,six13099,0.467976737116098,0.607469512195122
841075,9719360,16073,3712,4758,1,983.0697021,11.6881838,0,0,0,0,0,0,0,1947.9999847,825811,0.048437269325255,19565,six13284,0.302769594501612,1.21493902439024
824380,9718432,2983,192,6046,0,1022.531189,25.7452297,0,0,0,0,0,0,0,2922.0000534,843015,0.726559039878822,6492,six13455,0.00389607352940894,0.607469512195122
841075,9718432,16257,4012,4565,1,1036.78479,20.4761448,0,0,0,0,0,0,0,1947.9999847,834413,0.048437269325255,19097,six13473,0.369908230596678,1.21493902439024
826235,9717505,4023,1561,7931,1,1379.3413086,25.0835514,0,0,0,0,0,0,0,973.9999924,832465,0.920308117179841,8398,six13650,0.0349641727387585,1.21493902439024
820671,9716577,3281,3612,2283,1,1007.852417,23.0019379,0,8766,8766,0,0,0,0,11688.0002136,811365,0.823433578529332,3344,six13842,0.0836677016096324,0.607469512195122
848495,9713795,24648,3542,3313,1,834.994751,7.9933314,0,0,0,0,0,0,0,21427.9993896,860220,0,24556,six14503,0.44159099917918,8.50457317073171
848495,9712867,24948,4221,3841,1,824.7415161,16.8684807,0,0,0,0,0,0,0,21427.9993896,851618,0.048437269325255,24398,six14714,0.498706873578163,8.50457317073171
832728,9711940,12153,3475,10509,1,1636.3620605,41.4779167,0,0,0,0,0,0,0,0,825811,3.77810700736987,8798,six14908,0.0188276647408488,0.607469512195122
862407,9711940,30643,2400,4478,0,273.2774963,7.2109356,0,2922,0,2922,0,0,0,0,848696,0.968745386505096,30324,six14940,0.147229051756612,0.607469512195122
834583,9711013,14053,4924,8444,1,1383.3356934,33.6578789,0,974,0,0,0,0,974,1948,808606,2.90623615951529,10369,six15120,0.0459430537702454,0.607469512195122
832728,9710085,13621,2930,9759,1,1757.2487793,34.1029854,1,0,0,0,0,0,0,1948,808606,3.58435793006886,8398,six15326,0.012070458261093,1
833655,9710085,14166,3810,8913,1,1683.2514648,21.196867,1,0,0,0,0,0,0,1947.9999847,833439,3.09998523681631,9321,six15327,0.0153015493938017,1
834583,9710085,14750,4645,8065,1,1600,0,1,0,0,0,0,0,0,1947.9999847,782800,2.51873800491325,10244,six15328,0.0112592519054551,1
835510,9710085,15368,5492,7216,1,1391.3424072,20.7007847,1,0,0,0,0,0,0,1947.9999847,825811,1.40468081043239,11168,six15329,0.0619981419700197,1
836438,9710085,16016,6351,6366,1,1353.9772949,27.5611248,1,0,0,0,0,0,0,4870,825811,0.532809962577803,12092,six15330,0.129529996828266,1
832728,9709158,14399,2568,9383,1,1477.8181152,38.2525139,1,0,0,0,0,0,0,3896,816235,2.85779889019003,8347,six15532,0.0214753523354747,1
833655,9709158,14915,3415,8532,1,1293.890625,36.2912102,1,0,0,0,0,0,0,3896.0001068,825811,1.84061623435968,9274,six15533,0.0460218923369007,1
834583,9709158,15471,4288,7682,1,1443.3852539,43.5852165,1,0,0,0,0,0,0,4870.0001068,772250,1.40468081043239,10202,six15534,0.0668050455787899,1
835510,9709158,16061,5180,6835,1,1208.8509521,14.9701614,1,974,0,974,0,0,0,1947.9999847,843015,0.920308117179841,11129,six15535,0.0729735214361944,1
836438,9709158,16682,6084,5986,1,1051.5135498,28.6954002,1,0,0,0,0,0,0,4870,843015,0.484372693252548,12057,six15536,0.193904102584877,1
837365,9709158,17331,6995,5139,1,1087.8514404,21.4438438,1,0,0,0,0,0,0,2922,825811,0.678121770553567,12984,six15537,0.208669852618032,1
827163,9708230,11526,2839,9357,1,1607.3276367,11.4042883,0,0,0,0,0,0,0,974,834413,25.9139390890113,2932,six15730,6.92675016321566e-05,0.607469512195122
832728,9708230,15193,2253,9061,1,1394.5445557,29.3857346,1,0,0,0,0,0,0,4870.0001068,817209,2.22811438896172,8398,six15736,0.0193777107435213,1
833655,9708230,15684,3174,8179,1,1238.0147705,22.4875622,1,0,0,0,0,0,0,4870.0001526,834413,0.581247231903058,9321,six15737,0.0397530909275055,1
834583,9708230,16213,4098,7308,1,1183.2630615,43.7785835,1,974,0,974,0,0,0,2922.0001068,817209,0.290623615951529,10244,six15738,0.132218891682208,1
835510,9708230,16777,5025,6455,1,1009.9979248,24.0143089,1,0,0,0,0,0,0,1947.9999847,834413,0.290623615951529,11168,six15739,0.134671720007852,1
836438,9708230,17373,5724,5605,1,1037.8164063,20.444088,1,974,974,0,0,0,0,1948,851618,0.387498154602038,12092,six15740,0.174171679294371,1
837365,9708230,17997,6293,4758,1,999.9629517,0.4092264,1,0,0,0,0,0,0,0,834413,0.581247231903058,13017,six15741,0.131864914754919,1
838293,9708230,18646,6900,3908,1,1200,0.0002197,1,0,0,0,0,0,0,0,843015,0.678121770553567,13943,six15742,0.154105428666357,1
841075,9708230,20700,6481,1395,1,997.3428955,4.9446278,1,0,0,0,0,0,0,0,860220,0.532809962577803,16720,six15745,0.418930263322018,1
842003,9708230,21428,6523,550,1,999.1724243,1.2706821,1,0,0,0,0,0,0,0,834413,0.532809962577803,17646,six15746,0.442030928775788,1
842930,9708230,22171,6694,268,1,1000,0,1,0,0,0,0,0,0,974,851618,0.484372693252548,18572,six15747,0.494741358253315,1
832728,9707303,16003,2277,8825,1,1421.8380127,29.509428,1,0,0,0,0,0,0,5844.0001526,814287,2.08280258098596,8550,six15938,0.0200188544348515,1
833655,9707303,16469,3191,7917,1,1459.7023926,29.6314774,1,0,0,0,0,0,0,4870.0000534,816235,0.290623615951529,9458,six15939,0.0422780615491077,1
834583,9707303,16974,4038,7014,1,1398.9588623,1.6700355,1,0,0,0,0,0,0,2922,782800,0.145311807975764,10369,six15940,0.0252597001961041,1
835510,9707303,17514,4440,6120,1,1278.2081299,11.0451527,1,0,0,0,0,0,0,1948,817209,0.242186346626274,11283,six15941,0.0647205947285202,1
836438,9707303,18085,4981,5238,1,1011.9015503,17.6959915,1,0,0,0,0,0,0,1948,834413,0.387498154602038,12199,six15942,0.154068198685099,1
837365,9707303,18685,5600,4377,1,1000,0,1,0,0,0,0,0,0,0,860220,0.484372693252548,13116,six15943,0.142853423297107,1
838293,9707303,19311,5970,3528,1,1143.8771973,27.7099686,1,0,0,0,0,0,0,0,817209,0.629684501228313,14035,six15944,0.314398194546506,1
840148,9707303,20611,5654,1860,1,809.8739624,14.7615585,1,0,0,0,0,0,0,0,825811,0.581247231903058,15875,six15946,0.438350513420516,1
841075,9707303,21301,5552,1015,1,800.0016479,0.1205344,1,0,0,0,0,0,0,0,860220,0.581247231903058,16797,six15947,0.418408693799756,1
842003,9707303,22009,5600,161,1,840.5204468,15.6998863,1,0,0,0,0,0,0,0,842041,0.532809962577803,17719,six15948,0.609853896223392,1
842930,9707303,22733,5798,657,1,975.1546021,20.090744,1,0,0,0,0,0,0,0,834413,0.532809962577803,18642,six15949,0.612325425603542,1
832728,9706375,16825,2646,8683,1,1744.6225586,18.3729706,1,0,0,0,0,0,0,2921.9999085,825811,1.98592804233545,8798,six16140,0.0119866988843891,1
833655,9706375,17269,2846,7758,1,1479,25.1372185,1,0,0,0,0,0,0,2922.0000534,817209,0.290623615951529,9683,six16141,0.0374584882754485,1
834583,9706375,17751,3180,6835,1,1399,2.8418884,1,0,0,0,0,0,0,974,817209,0.193749077301019,10574,six16142,0.0290153187806949,1
835510,9706375,18268,3673,5914,1,1132.81604,43.0382156,1,0,0,0,0,0,0,0,825811,0.290623615951529,11472,six16143,0.205944490168454,1
836438,9706375,18816,4285,4996,1,1000,0,1,0,0,0,0,0,0,0,834413,0.387498154602038,12374,six16144,0.0908781047938623,1
837365,9706375,19394,4942,4083,1,996.9957275,5.9908886,1,0,0,0,0,0,0,0,850644,0.532809962577803,13279,six16145,0.163738214746528,1
838293,9706375,19998,5040,3181,1,997.0999756,10.0594959,1,0,0,0,0,0,0,0,825811,0.581247231903058,14187,six16146,0.223824460061691,1
839220,9706375,20626,5026,2300,1,1126.5625,20.0672321,1,0,0,0,0,0,0,0,825811,0.532809962577803,15098,six16147,0.331978999356261,1
840148,9706375,21255,4744,1477,1,854.3280029,17.6230907,1,0,0,0,0,0,0,974,860220,0.484372693252548,16010,six16148,0.474627302222038,1
841075,9706375,21925,4622,630,1,780.7000122,2.1473188,1,0,0,0,0,0,0,974,851618,0.435935423927293,16924,six16149,0.426764301492365,1
842003,9706375,22614,4680,189,1,779.2265625,5.0058942,1,0,0,0,0,0,0,974,851618,0.387498154602038,17840,six16150,0.511510304756015,1
842930,9706375,23319,4914,1033,1,906.2041626,6.6966338,1,0,0,0,0,0,0,974,851618,0.387498154602038,18757,six16151,0.480060842394736,1
843858,9706375,24039,5286,1879,1,1000,-0.0004009,1,0,0,0,0,0,0,974,825811,0.435935423927293,19674,six16152,0.365229472774129,1
866117,9706375,24681,127,8844,0,268.1286316,4.8374147,0,8766,1948,0,974,974,4870,12661.9995118,842688,0.920308117179841,23773,six16176,0.0134620898311034,0.607469512195122
831800,9705448,16873,1740,8262,1,1461.7856445,43.9804459,0,0,0,0,0,0,0,2922.0000534,817209,4.0687306233214,8295,six16343,0.0243110206392559,0.607469512195122
832728,9705448,17657,1765,8640,1,1354.4383545,40.8339882,1,0,0,0,0,0,0,2922.0000534,851618,1.84061623435968,9134,six16344,0.0414619844097901,1
833655,9705448,18081,1966,7710,1,1535.4090576,24.6034336,1,0,0,0,0,0,0,2922,808606,0.242186346626274,9989,six16345,0.0313321844397793,1
834583,9705448,18542,2371,6780,1,1193.8671875,20.9211597,1,0,0,0,0,0,0,974,817209,0.242186346626274,10855,six16346,0.061647046235831,1
835510,9705448,19037,2971,5850,1,1183.9356689,18.4377422,1,0,0,0,0,0,0,0,843015,0.339060885276784,11731,six16347,0.0923756876548975,1
836438,9705448,19564,3627,4920,1,1000.4104004,3.6069725,1,0,0,0,0,0,0,0,843015,0.387498154602038,12615,six16348,0.100171187661725,1
837365,9705448,20120,4158,3990,1,969.1403198,12.2496204,1,0,0,0,0,0,0,0,843015,0.484372693252548,13504,six16349,0.187872584911488,1
