A128,A129,A130,A154,A347,A361,A362,PMI,toPeru.km,fl.5yr.postPML,fl.yr1,fl.yr2,fl.yr3,fl.yr4,fl.yr5,fl.pre.5cell,forest.pre,pop.den.5km.pre,dist.disturb.pre,id,distance,weights
25247,4528,3796,1,1,1193.595093,8.73214,1,32.35565,0,0,0,0,0,0,0,825811,0.339061,21889,seven18292,0.154289415910478,1
26164,4724,2965,1,1,1111.778564,14.336238,1,31.9409,0,0,0,0,0,0,16558,843015,0.290624,22642,seven18293,0.159147215289374,1
23990,750,3937,0,1,676.143188,8.347722,0,28.45114,0,0,0,0,0,0,973.999992,860220,0.290624,26752,seven18303,0.307244911810438,1.32559425096739
23631,1680,3742,0,1,1123.397339,17.94591,0,28.16244,974,0,0,0,974,0,974,842041,0.290624,25986,seven18304,0.22634439125311,1.32559425096739
16498,3097,2708,1,0,312.523987,4.956656,0,24.34526,12662,0,0,0,1948,10714,3896.000053,848532,1.06562,17499,seven18317,0.0432744657231857,0.662797125483693
15063,6716,2713,1,1,1915.255493,17.791901,1,37.09922,0,0,0,0,0,0,0,774198,7.556214,14157,seven18463,0.00578637255780118,1
15970,6477,1879,1,1,1688.061035,31.149099,1,36.55027,0,0,0,0,0,0,0,791402,7.023404,14664,seven18464,0.0174546040000765,1
16880,6367,960,1,1,1622.603516,8.985122,1,36.01683,974,974,0,0,0,0,0,817209,4.746852,15211,seven18465,0.0224464093400828,1
17762,6388,60,1,1,1459.452393,28.780483,1,35.49961,0,0,0,0,0,0,0,834413,2.809362,15794,seven18466,0.113318875312742,1
18675,6541,840,1,1,1099.922241,13.265589,1,34.99934,0,0,0,0,0,0,0,825811,2.13124,16408,seven18467,0.119999662417003,1
19590,6819,1770,1,1,1049.948853,20.243776,1,34.50427,0,0,0,0,0,0,0,748391,1.259369,17051,seven18468,0.140471073490315,1
20507,6599,2690,1,1,753.726562,20.109901,1,33.96403,0,0,0,0,0,0,0,851618,0.53281,17719,seven18469,0.32058919515794,1
21424,6145,3615,1,1,1017.353943,25.974562,1,33.44079,0,0,0,0,0,0,0,817209,0.484373,18409,seven18470,0.257165334730029,1
22343,5806,4539,1,1,1063.547485,34.068764,1,32.93536,0,0,0,0,0,0,0,817209,0.484373,19120,seven18471,0.295739760861304,1
23262,5577,5044,1,1,1173.937134,15.913991,1,32.44857,0,0,0,0,0,0,0,860220,0.484373,19848,seven18472,0.185130764813702,1
24183,5441,4212,1,1,981.096558,12.125765,1,31.98127,0,0,0,0,0,0,0,834413,0.339061,20593,seven18473,0.207015798906303,1
25104,5453,3380,1,1,1056.911011,16.057003,1,31.53434,0,0,0,0,0,0,0,843015,0.242186,21352,seven18474,0.236369854035293,1
26025,5617,2549,1,1,1062.488647,30.95315,1,31.10864,0,0,0,0,0,0,16558,843015,0.193749,22123,seven18475,0.269321735166153,1
26107,5924,1717,1,1,977.524597,15.364825,1,30.70507,0,0,0,0,0,0,16558,851618,0.096875,22907,seven18476,0.217917867481619,1
25830,5923,885,1,1,1080.938354,19.109308,1,30.28192,0,0,0,0,0,0,16558,843015,0,23700,seven18477,0.23889659609838,1
25511,5284,94,1,1,945.334778,14.595531,1,29.86718,0,0,0,0,0,0,16558,834413,0,24503,seven18478,0.271288229300945,1
25168,4694,711,1,1,894.639648,14.736329,1,29.47579,0,0,0,0,0,0,16558,817209,0,25315,seven18479,0.287338746636672,1
24855,3788,1542,1,1,1222.097656,34.670334,1,29.10871,0,0,0,0,0,0,0,817209,0.096875,26134,seven18480,0.455746820366958,1
23142,785,3030,0,1,649.93811,18.456078,0,27.57598,0,0,0,0,0,0,974,860220,0.339061,26249,seven18485,0.42278122072248,0.662797125483693
15797,7393,1977,1,1,1450.493652,29.686691,1,35.80123,0,0,0,0,0,0,1948,800004,7.749963,13912,seven18645,0.0165090173631144,1
16716,7296,1050,1,1,1245.019775,28.600843,1,35.25646,0,0,0,0,0,0,0,824837,5.570286,14487,seven18646,0.0531824369351456,1
17606,7314,152,1,1,1314.484253,28.536718,1,34.72792,0,0,0,0,0,0,0,834413,2.954673,15098,seven18647,0.120405142930749,1
18528,7448,750,1,1,1243.096191,11.028182,1,34.21636,0,0,0,0,0,0,0,834413,2.276552,15739,seven18648,0.0883684127993697,1
19450,7693,1671,1,1,1014.493652,16.545685,1,33.72256,0,0,0,0,0,0,0,817209,1.356244,16408,seven18649,0.157947975654146,1
20372,7398,2594,1,1,912.193115,28.141659,1,33.20846,0,0,0,0,0,0,0,851618,0.53281,17101,seven18650,0.325515902092934,1
21296,6997,3520,1,1,732.676697,14.215718,1,32.67313,0,0,0,0,0,0,0,851618,0.339061,17816,seven18651,0.281452337925054,1
22219,6696,4446,1,1,877.945984,27.917225,1,32.15563,0,0,0,0,0,0,0,817209,0.339061,18549,seven18652,0.302650741253268,1
23144,6489,4615,1,1,1147.017822,17.535971,1,31.65686,0,0,0,0,0,0,0,843015,0.290624,19299,seven18653,0.193630721011659,1
24069,6370,3783,1,1,946.415588,26.902145,1,31.1777,0,0,0,0,0,0,0,834413,0.193749,20064,seven18654,0.320688120899858,1
24994,6380,2965,1,1,1072.951904,6.098507,1,30.71907,0,0,0,0,0,0,0,860220,0.145312,20842,seven18655,0.187498543684299,1
25544,6520,2133,1,1,914.110596,13.520163,1,30.28192,0,0,0,0,0,0,0,834413,0.145312,21632,seven18656,0.263964007033194,1
25226,6787,1301,1,1,860.459106,10.226286,1,29.86718,0,0,0,0,0,0,0,843015,0.096875,22432,seven18657,0.28882583956993,1
24939,6397,469,1,1,773.369263,22.536791,1,29.4612,0,0,0,0,0,0,0,851618,0.096875,23242,seven18658,0.464380741594859,1
24655,5503,308,1,1,687.097778,4.009783,1,29.03473,0,0,0,0,0,0,0,843015,0.096875,24060,seven18659,0.363373344234289,1
24300,4582,1132,1,1,973.119019,19.862753,1,28.63197,0,0,0,0,0,0,0,817209,0.145312,24886,seven18660,0.395696943439925,1
23976,3661,1958,1,1,1343.717529,24.234116,1,28.25393,974,0,974,0,0,0,0,817209,0.242186,25719,seven18661,0.32887326984226,1
16540,258,90,1,0,239.952515,0.997211,0,23.46361,8766,5844,0,974,0,1948,14610.000118,857298,1.017183,17719,seven18677,0.0527250964533014,0.662797125483693
14891,2954,2700,1,0,281.692505,2.400817,0,22.58563,0,0,0,0,0,0,36038.000492,860220,0.968745,15956,seven18680,0.0228428774323161,0.662797125483693
17499,7479,247,1,1,1091.49353,21.061661,1,33.96403,0,0,0,0,0,0,0,825811,3.632795,14428,seven18825,0.0972636767259566,1
18426,7972,660,1,1,1344.281128,27.117111,1,33.44079,0,0,0,0,0,0,0,833439,2.276552,15098,seven18826,0.126530452705508,1
19352,8538,1574,1,1,1409.31604,13.426864,1,32.93536,974,0,0,0,0,974,0,833439,1.404681,15794,seven18827,0.0896954363448642,1
20280,8225,2498,1,1,974.602905,30.652309,1,32.44857,0,0,0,0,0,0,0,834413,0.53281,16513,seven18828,0.29942677202876,1
21207,7866,3426,1,1,788.00415,19.711172,1,31.91396,0,0,0,0,0,0,0,860220,0.339061,17252,seven18829,0.303346061938169,1
22135,7596,3908,1,1,738.76001,22.212851,1,31.38395,0,0,0,0,0,0,0,843015,0.242186,18008,seven18830,0.32698834283863,1
23062,7403,4211,1,1,1117.379272,15.017167,1,30.87271,0,0,0,0,0,0,0,817209,0.193749,18780,seven18831,0.169686630873527,1
23990,7298,3367,1,1,695.171753,26.680218,1,30.38118,0,0,0,0,0,0,0,851618,0.096875,19565,seven18832,0.416674909538383,1
24918,7307,2535,1,1,878.58075,20.505232,1,29.91035,0,0,0,0,0,0,0,825811,0.096875,20362,seven18833,0.298693530607291,1
24678,7430,1703,1,1,685.035095,5.713578,1,29.4612,0,0,0,0,0,0,0,860220,0.145312,21170,seven18834,0.298348243245927,1
24349,7290,885,1,1,724.986877,29.09944,1,29.03473,0,0,0,0,0,0,0,843015,0.193749,21987,seven18835,0.493653269224818,1
24051,6360,60,1,1,607.116516,20.652496,1,28.63197,3896,0,0,974,0,2922,0,843015,0.193749,22813,seven18836,0.511226450296134,1
23794,5460,724,1,1,807.531006,32.330486,1,28.20822,0,0,0,0,0,0,0,860220,0.242186,23646,seven18837,0.585851595918562,1
23437,4530,1556,1,1,869.857239,18.888723,1,27.79348,0,0,0,0,0,0,0,834413,0.339061,24486,seven18838,0.434268701279275,1
23101,3600,2388,1,1,1153.59668,19.06144,1,27.40387,0,0,0,0,0,0,0,825811,0.435935,25332,seven18839,0.349620563743633,1
20696,2885,823,0,1,1046.620483,12.513604,0,25.2302,0,0,0,0,0,0,0,843015,0.629685,23700,seven18846,0.248149481996402,0.662797125483693
15841,618,120,0,0,250.378983,15.649759,0,22.58563,4870,0,0,0,1948,2922,14609.999882,858272,0.968745,17051,seven18855,0.0438932543950327,0.662797125483693
15229,1499,810,0,0,269.904907,8.031148,0,22.29814,42856,7792,1948,1948,5844,25324,21428.000431,843662,0.871871,16408,seven18856,0.0245077338065678,0.662797125483693
14652,2334,1740,0,0,279.317596,6.029685,0,22.04596,3896,3896,0,0,0,0,43829.999148,855350,0.774996,15794,seven18857,0.0125980379016057,1.32559425096739
18370,7229,569,1,1,1173.294434,10.741923,1,32.67313,0,0,0,0,0,0,0,843015,2.228114,14487,seven19002,0.104635656054849,1
19300,7834,1480,1,1,1167.394897,21.385647,1,32.15563,0,0,0,0,0,0,0,817209,1.404681,15211,seven19003,0.153921308281796,1
20229,8432,2384,1,1,1120.18811,27.171989,1,31.65686,0,0,0,0,0,0,0,825811,0.53281,15956,seven19004,0.230149201417895,1
21159,8746,2713,1,1,882.859375,38.704411,1,31.1639,0,0,0,0,0,0,0,843015,0.339061,16720,seven19005,0.407648811001854,1
22088,8502,3037,1,1,655.231995,18.630033,1,30.62091,0,0,0,0,0,0,0,860220,0.193749,17499,seven19006,0.344784114655119,1
23018,8320,3364,1,1,915.095032,39.335369,1,30.09671,0,0,0,0,0,0,0,834413,0.145312,18292,seven19007,0.411533276204941,1
23948,8227,3042,1,1,776.616943,28.601843,1,29.5923,0,0,0,0,0,0,0,851618,0.048437,19097,seven19008,0.401329856139302,1
24190,8235,2144,1,1,687.006836,25.618382,1,29.10871,0,0,0,0,0,0,0,851618,0.145312,19913,seven19009,0.424417820798753,1
23817,8250,1288,1,1,596.464844,8.434085,1,28.64699,0,0,0,0,0,0,11688,834413,0.242186,20739,seven19010,0.259406108465268,1
23476,7320,456,1,1,684.050049,17.616199,1,28.20822,2922,0,0,0,0,2922,11688,851618,0.290624,21572,seven19011,0.361490914765219,1
23166,6390,342,1,1,697.990845,29.568718,1,27.79348,0,0,0,0,0,0,11688,860220,0.290624,22413,seven19012,0.50882095898127,1
22899,5490,1140,1,1,631.964539,22.82357,1,27.38817,0,0,0,0,0,0,11688,860220,0.435935,23261,seven19013,0.482381552615501,1
22579,4560,1972,1,1,697.969971,21.583023,1,26.96082,0,0,0,0,0,0,11688,843015,0.484373,24114,seven19014,0.450030225437857,1
22230,3630,2804,1,1,862.032959,28.371244,1,26.559,0,0,0,0,0,0,0,843015,0.581247,24973,seven19015,0.543110732316368,1
21914,2700,3584,1,1,1037.519897,31.432253,1,26.18388,0,0,0,0,0,0,0,825811,0.678122,25836,seven19016,0.507825206175289,1
19837,2830,60,0,1,962.458923,12.408044,0,24.34526,0,0,0,0,0,0,0,834413,0.726559,23242,seven19022,0.280093818741976,1.98839137645108
19490,3739,256,0,1,1092.216675,24.353456,0,24.07879,0,0,0,0,0,0,0,834413,0.629685,22432,seven19023,0.31859839941953,0.662797125483693
18362,6520,465,1,1,1177.598511,15.928149,1,31.91396,0,0,0,0,0,0,0,825811,1.549993,13912,seven19175,0.148556100550555,1
19292,7137,1186,1,1,984.504456,20.650831,1,31.38395,0,0,0,0,0,0,0,851618,0.968745,14664,seven19176,0.250406399030128,1
20222,7632,1517,1,1,907.142761,32.656559,1,30.87271,0,0,0,0,0,0,0,825811,0.484373,15436,seven19177,0.361136879796914,1
21152,8167,1840,1,1,1114.782349,9.404576,1,30.38118,0,0,0,0,0,0,0,817209,0.339061,16224,seven19178,0.151335512867663,1
22082,8768,2167,1,1,774.387695,17.598507,1,29.86718,0,0,0,0,0,0,0,834413,0.193749,17026,seven19179,0.288104102141266,1
23011,9240,2496,1,1,752.470276,40.328934,1,29.32951,0,0,0,0,0,0,0,843015,0.096875,17840,seven19180,0.488418799602277,1
23762,9157,2824,1,1,879.741699,32.730034,1,28.81167,0,0,0,0,0,0,0,851618,0.096875,18665,seven19181,0.390467055109568,1
23348,9164,2054,1,1,563.161438,5.807559,1,28.31475,0,0,0,0,0,0,0,851618,0.193749,19499,seven19182,0.297363616764665,1
22961,8298,1135,1,1,612.811096,17.475309,1,27.83987,0,0,0,0,0,0,13636,851618,0.339061,20341,seven19183,0.335512228228999,1
22607,7372,268,1,1,627.945923,11.52761,1,27.38817,0,0,0,0,0,0,14609.999636,860220,0.387498,21190,seven19184,0.332000085716145,1
22286,6445,523,1,1,539.064148,31.392757,1,26.96082,0,0,0,0,0,0,14609.999636,860220,0.484373,22045,seven19185,0.557489634873719,1
22008,5549,1302,1,1,499.061371,14.529317,1,26.559,0,0,0,0,0,0,14609.999636,860220,0.678122,22907,seven19186,0.429648897793932,1
21727,4625,2119,1,1,527.814087,17.72753,1,26.13455,0,0,0,0,0,0,14610,860220,0.726559,23773,seven19187,0.467553731067374,1
21364,3704,2938,1,1,673.727417,28.067337,1,25.71982,0,0,0,0,0,0,974,860220,0.726559,24643,seven19188,0.617153796568498,1
21035,2788,3118,1,0,730.608093,24.031445,1,25.33228,0,0,0,0,0,0,0,851618,0.871871,25518,seven19189,0.0618090327665693,1
18986,2635,968,0,1,947.390808,19.807316,0,23.46361,0,0,0,0,0,0,0,834413,0.678122,22813,seven19195,0.348472697248709,0.662797125483693
18310,3987,1347,0,1,948.863586,22.076288,0,22.90708,0,0,0,0,0,0,0,843015,0.629685,21170,seven19197,0.34378464126297,0.662797125483693
11063,2036,6964,1,0,215.010406,3.615198,0,15.84879,44804,19480,0,0,3896,21428,68180,839766,1.06562,7477,seven19222,0.00927954474272032,1.32559425096739
19329,6355,313,1,1,910.560425,22.73609,1,30.62091,0,0,0,0,0,0,0,851618,0.581247,14157,seven19345,0.340844691550626,1
20257,6864,646,1,1,754.642334,13.651291,1,30.09671,0,0,0,0,0,0,0,834413,0.387498,14955,seven19346,0.302959820325755,1
21185,7454,969,1,1,983.949524,30.784744,1,29.5923,0,0,0,0,0,0,0,834413,0.290624,15767,seven19347,0.362412798164715,1
22114,8072,1299,1,1,726.276245,16.594477,1,29.10871,0,0,0,0,0,0,0,843015,0.145312,16591,seven19348,0.333586470858584,1
23042,8719,1626,1,1,549.646667,9.368474,1,28.57182,0,0,0,0,0,0,0,843015,0.048437,17425,seven19349,0.32383651584595,1
22939,9039,1954,1,1,548.698669,27.465254,1,28.03999,0,0,0,0,0,0,0,860220,0.145312,18269,seven19350,0.493478655156037,1
22512,9000,2278,1,1,537.476685,19.37155,1,27.52915,5844,0,0,5844,0,0,0,851618,0.290624,19120,seven19351,0.42198697537678,1
22111,8316,1529,1,1,548.336731,35.573849,1,27.04047,974,0,0,0,974,0,20454,860220,0.484373,19978,seven19352,0.475747731294445,1
21743,7417,711,1,1,636.669617,3.437656,1,26.57519,14610,0,0,0,11688,2922,21427.999754,860220,0.581247,20842,seven19353,0.231582946076716,1
21409,6523,67,1,1,447.183807,13.626782,1,26.13455,61362,974,13636,6818,0,39934,35063.999394,550213,0.678122,21711,seven19354,0.106518757948727,1
21119,5654,859,1,1,418.2659,16.40205,1,25.71982,10714,974,7792,0,0,1948,23375.999394,855350,0.871871,22585,seven19355,0.421401288345783,1
20857,4759,1672,1,0,477.141571,10.802816,1,25.31529,1948,0,0,0,0,1948,23375.999561,851618,0.920308,23463,seven19356,0.0268123093796864,1
20503,3863,2482,1,0,556.319458,25.34885,1,24.88691,0,0,0,0,0,0,2922,860220,0.920308,24345,seven19357,0.0733440970301831,1
19016,750,536,0,1,435.155914,11.985866,0,23.18701,0,0,0,0,0,0,0,834413,0.823434,24114,seven19362,0.501109344091375,0.662797125483693
18561,1677,1339,0,1,747.742615,29.496986,0,22.90708,0,0,0,0,0,0,0,860220,0.726559,23261,seven19363,0.55258020536449,0.662797125483693
9491,305,2294,1,0,250.846252,8.368021,0,17.59771,8766,974,3896,0,3896,0,32141.999508,851454,0.968745,10369,seven19381,0.0498696000649325,0.662797125483693
18483,5125,825,1,1,811.314636,15.71678,0,30.42362,0,0,0,0,0,0,0,834413,0.726559,12884,seven19507,0.30118531246775,0.662797125483693
19407,5591,494,1,1,787.510986,17.425653,0,29.86718,0,0,0,0,0,0,0,851618,0.53281,13694,seven19508,0.352532968990003,1.98839137645108
21256,6781,134,1,1,674.653137,7.93206,1,28.81167,0,0,0,0,0,0,0,851454,0.339061,15352,seven19510,0.316376278237861,1
22182,7425,456,1,1,889.444336,28.717234,1,28.31475,0,0,0,0,0,0,0,843015,0.193749,16197,seven19511,0.406899075770412,1
22623,8116,787,1,1,865.573303,37.061672,1,27.82442,0,0,0,0,0,0,0,843015,0.096875,17051,seven19512,0.486356384882866,1
22151,8143,1110,1,1,860.442261,17.211622,1,27.27802,0,0,0,0,0,0,0,843015,0.193749,17912,seven19513,0.328591599984635,1
21709,8100,1442,1,1,679.613831,11.839177,1,26.75263,0,0,0,0,0,0,0,851618,0.435935,18780,seven19514,0.347634692164478,1
21295,8122,1766,1,1,571.488159,14.668837,1,26.2495,0,0,0,0,0,0,25324,851618,0.629685,19652,seven19515,0.266268703581044,1
20913,7215,1148,1,1,500.504181,22.774723,1,25.76994,5844,3896,0,0,0,1948,26298.000728,846584,0.726559,20530,seven19516,0.376377077639604,1
20565,6301,335,1,0,464.715759,13.447638,1,25.31529,112984,7792,10714,8766,11688,74024,30194.000246,820450,0.823434,21412,seven19517,0.0203814793420121,1
20263,5421,426,1,0,402.032928,11.113622,1,24.88691,6818,2922,1948,0,0,1948,29219.999272,823699,0.920308,22298,seven19518,0.0236950138314704,1
19990,4518,1235,1,0,422.8172,18.812372,1,24.48619,0,0,0,0,0,0,28246.000636,860220,0.968745,23187,seven19519,0.0387879862759113,1
16935,2040,2954,0,1,729.484558,21.954851,0,21.41255,0,0,0,0,0,0,0,860220,0.920308,21190,seven19528,0.454594252965463,1.98839137645108
11888,1281,465,1,0,250.307648,6.524214,0,18.47992,9740,0,0,0,6818,2922,22402.000636,856324,0.920308,13181,seven19538,0.0619874964654375,0.662797125483693
10044,2830,934,1,0,317.021423,3.621715,0,17.59771,0,0,0,0,0,0,14610,860220,1.017183,11168,seven19541,0.0549446285053932,1.32559425096739
19531,4851,1366,1,1,1090.42981,26.808285,0,29.12348,0,0,0,0,0,0,0,851618,0.484373,13279,seven19667,0.339093109523639,0.662797125483693
20450,5469,1036,1,1,912.864258,28.080355,0,28.57182,0,0,0,0,0,0,0,843015,0.387498,14126,seven19668,0.402106389801016,1.32559425096739
22291,6807,379,1,1,620.263977,20.682678,1,27.52915,0,0,0,0,0,0,0,860220,0.242186,15848,seven19670,0.458326466056393,1
21835,7385,60,1,1,703.227661,25.876665,1,27.04047,0,0,0,0,0,0,0,817209,0.145312,16720,seven19671,0.453451024646154,1
21346,7219,241,1,1,857.068665,20.692001,1,26.52659,0,0,0,0,0,0,2922,843015,0.242186,17597,seven19672,0.383141633702381,1
20887,7170,569,1,1,643.658997,29.25864,1,25.98601,0,0,0,0,0,0,5844,851618,0.435935,18479,seven19673,0.52351998985059,1
20460,7195,898,1,1,540.266418,3.672973,1,25.46774,0,0,0,0,0,0,31168,860220,0.629685,19366,seven19674,0.220186052383917,1
20061,7086,1224,1,0,502.438507,14.314278,1,24.97318,0,0,0,0,0,0,32141.999754,858272,0.823434,20256,seven19675,0.0195833949286165,1
19698,6187,778,1,0,431.021515,12.333838,1,24.50375,37012,1948,5844,11688,974,16558,40907.999394,824509,0.968745,21149,seven19676,0.016089902426616,1
17386,1077,1449,0,1,352.252594,4.560703,0,21.41255,10714,0,6818,1948,974,974,21428.000246,860220,1.017183,23463,seven19684,0.358669484621324,3.31398562741846
10574,1382,270,1,0,242.464355,2.821203,0,17.32677,0,0,0,0,0,0,11688.000215,858272,1.017183,11877,seven19698,0.0740287199840359,0.662797125483693
7599,658,3214,1,0,193.743774,1.260383,0,14.12696,6818,0,0,0,0,6818,21428.000215,851454,1.162494,5938,seven19710,0.0489367403759687,0.662797125483693
15202,1317,4399,1,1,1135.277588,34.97279,0,31.38395,0,0,0,0,0,0,1948,817209,4.117168,8749,seven19816,0.133060168871198,0.662797125483693
16102,1930,3748,1,1,1322.966675,31.128944,0,30.83088,0,0,0,0,0,0,1948,825811,3.342172,9548,seven19817,0.123765013378984,1.32559425096739
17004,2546,3233,1,1,1202.766357,23.422176,0,30.19658,0,0,0,0,0,0,1948,843015,2.470301,10369,seven19818,0.155543530135601,0.662797125483693
18788,3542,2563,1,1,1133.601807,12.857607,0,28.97542,0,0,0,0,0,0,0,834413,0.629685,12057,seven19820,0.208035857714495,1.98839137645108
19698,4158,2233,1,1,1042.881348,21.50687,0,28.3906,0,0,0,0,0,0,0,843015,0.53281,12918,seven19821,0.300722426269689,1.98839137645108
20552,6296,597,1,1,698.006226,36.754311,1,25.76994,0,0,0,0,0,0,28246,851618,0.290624,17326,seven19826,0.453974571152381,1
20075,6240,268,1,0,634.751892,4.349229,1,25.2302,0,0,0,0,0,0,31168.000636,860220,0.484373,18222,seven19827,0.0136704358898111,1
19630,6268,30,1,0,559.166992,1.817991,1,24.69607,0,0,0,0,0,0,48700.001283,860220,0.678122,19120,seven19828,0.0093820055760969,1
19216,6367,351,1,0,514.210266,9.356768,1,24.18573,17532,0,0,0,17532,0,49674,850480,0.920308,20021,seven19829,0.0119061108521706,1
18837,5867,684,1,0,449.311676,23.856258,1,23.70071,93504,1948,974,4870,56492,29220,56492.001344,793178,1.017183,20924,seven19830,0.0152581680372631,1
18508,5035,442,1,0,420.2966,4.635808,1,23.2426,30194,0,8766,15584,3896,1948,23375.999754,834896,1.114057,21830,seven19831,0.0250403374071551,1
16473,891,1818,0,1,367.490356,4.549143,0,20.53066,5844,1948,0,0,1948,1948,39934.000246,831164,1.06562,23187,seven19838,0.241933369416436,0.662797125483693
18809,5343,816,1,0,533.969666,12.022625,1,23.93547,18506,0,0,0,18506,0,52596.001714,825647,0.726559,18916,seven19979,0.0116618030104375,1
18380,5438,484,1,0,403.674042,7.483719,1,23.40855,18506,0,974,4870,974,11688,52596.001958,838792,0.920308,19827,seven19980,0.0131178243997356,1
17983,5436,161,1,0,440.016998,0.099571,1,22.90708,15584,0,4870,0,3896,6818,48699.998656,860220,1.017183,20739,seven19981,0.0126311544496034,1
17638,4714,134,1,0,383.497009,3.064225,1,22.43276,0,0,0,0,0,0,21428,838956,1.06562,21652,seven19982,0.0304777646241785,1
16061,700,84,1,0,359.455994,7.999967,1,20.34124,5844,3896,0,0,0,1948,22401.999754,822725,1.06562,24748,seven19987,0.0639919609084457,1
13242,810,7735,1,1,1477.049805,11.615411,0,31.58885,0,0,0,0,0,0,0,834413,19.32647,5408,seven20112,0.000221208072245163,0.662797125483693
17534,979,4947,1,1,996.367004,9.0861,0,28.81167,0,0,0,0,0,0,0,817209,0.53281,9683,seven20117,0.20951853806973,0.662797125483693
17999,4420,1682,1,0,461.314056,14.237006,1,23.18701,54544,4870,5844,2922,36038,4870,71102.000492,804219,0.726559,18757,seven20127,0.0087198971441353,1
17550,4509,1355,1,0,400,0,1,22.64269,22402,11688,0,2922,7792,0,49674,837008,0.920308,19674,seven20128,0.0117970271851233,1
17137,4508,1025,1,0,426.364014,4.622744,1,22.12386,0,0,0,0,0,0,50648.000852,830026,1.017183,20593,seven20129,0.0137634076601669,1
16774,4506,713,1,0,406.997803,6.169028,1,21.63238,0,0,0,0,0,0,19480.000215,839766,1.017183,21512,seven20130,0.0370141379026654,1
