A128,A129,A130,A154,A347,A361,A362,PMI,fl.5yr.postPML,fl.yr1,fl.yr2,fl.yr3,fl.yr4,fl.yr5,fl.pre.5cell,forest.pre,pop.den.5km.pre,dist.disturb.pre,id,distance,weights,x,y,long,lat
5074,6048,5123,1,1,965.8687134,18.8189983,0,0,0,0,0,0,0,0,843015,1.16249446380611,20425,four22238,0.371165014480077,1.43946932006634,834583,9670203,-77.9905326862596,-2.97961125202801
4592,4980,3379,1,1,636.7161255,18.6175728,0,7792,0,0,0,2922,4870,974,860220,1.11405719448086,22642,four22241,0.681462545917267,1.43946932006634,837365,9670203,-77.965529015262,-2.97954226932192
3813,4027,1603,1,0,524.2438354,5.3114138,0,0,0,0,0,0,0,7792,860220,1.06561992515561,24185,four22243,0.178051331254603,0.719734660033168,839220,9670203,-77.9488602253391,-2.97949596495071
60,2299,2954,1,0,734.7230225,8.4029779,0,52596,0,14610,16558,0,21428,16557.9996643,572770,1.40468081043239,16924,four22309,0.0146967644503452,1.43946932006634,805831,9669276,-78.2489161305101,-2.98867200585769
3344,3679,2220,1,0,453.7835083,16.702589,0,0,0,0,0,0,0,6818.0000534,860220,1.01718265583035,23935,four22344,0.276454124575687,1.43946932006634,838293,9669276,-77.9571715265052,-2.98789821851745
7421,2209,108,1,0,444.7280884,16.7526855,0,0,0,0,0,0,0,19479.9995652,858272,2.90623615951529,17840,four22529,0.0885927758288648,0.719734660033168,827163,9667421,-78.0571448536261,-3.00493194011215
1875,3177,1935,1,0,378.3833923,2.550312,0,0,0,0,0,0,0,23375.9993286,845774,0.920308117179841,23646,four22539,0.144042945823268,1.43946932006634,836438,9667421,-77.9737945072992,-3.00470292200794
6768,2701,313,1,0,727.9611206,19.963974,0,974,0,0,0,974,0,30194.0007324,840904,2.17967711963647,17101,four22613,0.0397478537048045,0.719734660033168,815106,9666493,-78.16548801591,-3.01360077458041
1952,2479,1888,1,0,450.7487488,12.8146448,0,54544,0,29220,18506,6818,0,16557.9997559,851618,0.968745386505096,22963,four22634,0.192776372179041,0.719734660033168,834583,9666493,-77.990441062037,-3.01312856031179
6168,1440,424,1,0,599.5650024,41.0773888,0,14610,1948,0,0,5844,6818,23375.9991455,843015,2.0343653116607,18222,four22709,0.150062351839526,0.719734660033168,814178,9665566,-78.1738025989152,-3.02200325734496
1332,1647,1209,1,0,457.8418274,17.7580776,0,9740,0,7792,974,974,0,19480,860220,0.920308117179841,23646,four22731,0.241968284898922,1.43946932006634,834583,9665566,-77.9904179951089,-3.02150788372339
1080,174,1434,0,0,247.8777771,0.9952708,0,0,0,0,0,0,0,26298.0002136,849670,1.06561992515561,28390,four22738,0.121924222857597,1.43946932006634,841075,9665566,-77.9320747902251,-3.02134375984252
6590,630,1341,1,0,325.4971313,9.5272217,0,1948,0,0,1948,0,0,23376.0006409,843015,1.98592804233545,19120,four22805,0.083385584855695,0.719734660033168,814178,9664638,-78.1737808723805,-3.03038395552632
9944,1734,730,1,0,753.0899658,11.6352625,0,9740,0,0,0,8766,974,14610.0001068,857298,1.98592804233545,18572,four22809,0.0393231951872204,0.719734660033168,817888,9664638,-78.1404357301657,-3.03029595169386
1080,375,6040,1,0,397.0837097,3.1759861,0,5844,0,0,0,0,5844,7792,859246,1.25936900245663,16720,four22889,0.0688779970340088,0.719734660033168,804903,9663711,-78.2571267880912,-3.03898075708114
10296,1083,1623,1,0,514.8451538,40.6313896,0,4870,0,0,974,3896,0,10714.0001068,849670,1.84061623435968,19499,four22903,0.188383535053883,0.719734660033168,817888,9663711,-78.1404136869785,-3.03867640460189
2621,1350,4098,0,0,602.902771,9.3746376,0,3896,0,1948,974,974,0,4869.9997559,842688,1.16249446380611,18363,four22986,0.0386026414685465,0.719734660033168,808613,9662784,-78.2237575309934,-3.04727614477338
3548,420,3540,0,0,511.4716187,17.7649651,0,9740,0,0,2922,0,6818,8765.9997559,846584,1.16249446380611,19030,four22987,0.0605630080236727,0.719734660033168,809541,9662784,-78.215420665986,-3.04725450691077
4620,360,3946,0,0,391.7693787,12.4304686,0,5844,0,0,0,0,5844,4870.0002136,860220,1.16249446380611,19120,four23080,0.0690955908252969,1.43946932006634,810468,9661856,-78.20706221032,-3.05561373914932
4968,3944,5550,0,0,239.9989319,0.0200222,0,0,0,0,0,0,0,0,860220,0,32195,four23115,0.222152025184904,0.719734660033168,842930,9661856,-77.9153106726329,-3.05481121818953
4928,445,4838,0,0,398.847229,12.7802782,0,22402,0,0,974,0,21428,4870,847722,1.16249446380611,18549,four23172,0.0544644410563612,0.719734660033168,810468,9660929,-78.2070405003532,-3.06399467246133
4684,763,7233,0,0,723.1340942,9.9704161,0,0,0,0,0,0,0,0,860220,1.16249446380611,15956,four23350,0.0163784133406198,0.719734660033168,808613,9659074,-78.2236710891441,-3.08080035275931
12917,5013,9537,0,0,648.4952393,16.9793472,0,0,0,0,0,0,0,0,860220,1.16249446380611,26768,four23629,0.0320452247557479,0.719734660033168,821598,9656291,-78.1068886447124,-3.10562872210754
6462,2375,6653,0,0,733.083313,28.6137505,0,0,0,0,0,0,0,0,843015,0,31177,four23643,0.132069881239706,0.719734660033168,834583,9656291,-77.9901837859576,-3.10530103621411
8272,3797,8495,0,0,1024.1870117,33.2675476,0,0,0,0,0,0,0,0,851618,0,32791,four23823,0.0712012094793332,0.719734660033168,834583,9654436,-77.9901361716629,-3.12205964869139
12912,849,13118,0,0,797.9383545,13.2678652,0,0,0,0,0,0,0,5844.0001068,843015,0.193749077301019,35244,four24284,0.0183122649396431,1.43946932006634,830873,9649799,-78.0233608401837,-3.16405289198224
5748,5956,4420,0,0,1105.62854,10.6537609,0,36038,0,2922,3896,7792,21428,50647.9985352,825811,0.920308117179841,9181,four25261,0.00127847410682392,0.719734660033168,788209,9639597,-78.4066640360359,-3.25729338656452
1410,4294,1157,1,0,952.753479,2.004648,0,0,0,0,0,0,0,6818.0000534,858272,0.678121770553567,5246,five1545,0.018077766132169,0.719734660033168,842003,9806543,-77.926570348621,-1.74772763207642
4397,3083,4603,1,0,817.2510376,3.4873343,0,46752,0,3896,34090,8766,0,2922.0001068,854376,0.193749077301019,12443,five2712,0.0279751144607084,0.719734660033168,849422,9790776,-77.8597114807778,-1.89005013221333
2259,1982,5344,1,0,982.6948853,1.9326681,0,20454,1948,0,17532,974,0,5844.0001526,844800,0,5408,five2775,0.00880016244653735,0.719734660033168,841075,9789848,-77.9346418270614,-1.89856398720822
11862,30,6810,1,0,661.7103271,17.6275444,0,8766,0,0,4870,2922,974,6817.9997559,826621,0,18549,five3691,0.0353517901916211,0.719734660033168,862407,9779646,-77.7429485599292,-1.99036355082592
11815,1207,6831,1,0,926.0378418,14.825182,0,0,0,0,0,0,0,6818.0002136,846748,0.290623615951529,17252,five3777,0.0163853253592174,1.43946932006634,861480,9778719,-77.7512586135998,-1.99875761755183
13816,349,4837,1,0,660.5894775,1.3956066,0,3896,0,0,974,2922,0,12662.0003052,831491,0.290623615951529,17719,five3865,0.0167566501100933,0.719734660033168,863335,9777791,-77.7345889875946,-2.00710175061365
22467,442,3584,1,0,560,0,0,0,0,0,0,0,0,2922,834413,0.871870847854587,24643,five4323,0.0281828936236369,0.719734660033168,874464,9773154,-77.6345896200049,-2.04878047867436
4442,6132,4128,1,1,1119.6678467,8.059,0,0,0,0,0,0,0,973.9999924,860220,0,7477,five4396,0.124134247267801,0.719734660033168,848495,9772226,-77.8677245390973,-2.05763504325877
12775,3736,3380,1,1,619.9984741,0.2517227,0,13636,0,974,8766,3896,0,11687.9997559,856324,0,14955,five4413,0.207054648665398,0.719734660033168,864262,9772226,-77.7261611981468,-2.0573488822388
13585,3246,2736,1,1,619.9001465,2.052968,0,26298,0,11688,0,6818,7792,18505.9991302,846748,0.048437269325255,15767,five4414,0.188659846401924,0.719734660033168,865190,9772226,-77.717834562293,-2.05733165707001
14409,2875,2222,1,0,658.7910156,16.3585129,0,0,0,0,0,0,0,13636.0002136,855350,0.048437269325255,16591,five4415,0.0479365973636604,0.719734660033168,866117,9772226,-77.7095079963914,-2.05731438833844
15437,1415,1157,1,0,708.4719849,14.6399927,0,0,0,0,0,0,0,9740,860220,0.145311807975764,17597,five4623,0.0485761155265452,1.43946932006634,867972,9770371,-77.692820389024,-2.07403377937175
16327,1077,375,1,0,656.3143311,16.7959843,0,0,0,0,0,0,0,26298,851618,0.193749077301019,18479,five4624,0.0386860392433625,0.719734660033168,868900,9770371,-77.6844939470997,-2.07401623814724
8272,1884,2666,1,1,781.1664429,27.7237415,0,0,0,0,0,0,0,973.9999924,834413,0.145311807975764,10369,five5061,0.368682833116504,0.719734660033168,861480,9766661,-77.7510384602968,-2.10766540978328
17544,1442,3034,1,0,683.0751953,21.9776573,0,0,0,0,0,0,0,31167.9995652,860220,0.581247231903058,19565,five5071,0.0260193296369527,0.719734660033168,870754,9766661,-77.6677705293437,-2.10748827681205
26806,2026,2796,1,0,645.5714722,2.2472856,0,0,0,0,0,0,0,0,860220,0.435935423927293,28811,five5081,0.0418550512859469,0.719734660033168,880029,9766661,-77.5845097007101,-2.10730668217532
18450,1771,2564,1,0,640.4297485,18.0640087,0,0,0,0,0,0,0,13635.9995652,847722,0.774996309204077,20425,five5194,0.0415859359448327,0.719734660033168,871682,9765734,-77.6594262154541,-2.11584705723252
6646,1060,494,1,1,735.6161499,24.6161842,0,7792,0,0,0,7792,0,1948.0000534,834413,0,8398,five5439,0.417975680931803,1.43946932006634,859625,9763879,-77.7676406844066,-2.13283325986421
19698,134,429,1,0,559.9135742,22.3566799,0,0,0,0,0,0,0,34090.0004883,851618,0.581247231903058,21512,five5715,0.0423362822600938,0.719734660033168,872609,9762024,-77.651027311271,-2.14933564170619
23655,2600,3530,1,0,620.9090576,1.0247867,0,0,0,0,0,0,0,974,851618,0.290623615951529,23408,five6413,0.0304289127959264,0.719734660033168,875392,9757387,-77.6259551177817,-2.19116250465357
10290,5465,7896,1,1,1363.7304688,22.579546,0,0,0,0,0,0,0,0,843015,0.09687453865051,11168,five6540,0.0604297937944968,0.719734660033168,858697,9756459,-77.7758262691608,-2.19987257621971
11040,5301,7635,1,1,1175.3803711,22.9075146,0,0,0,0,0,0,0,974,851618,0.09687453865051,11804,five6541,0.0976850987359845,0.719734660033168,859625,9756459,-77.7674984554779,-2.199854437125
11358,7248,9652,1,1,1161.5953369,19.1083431,0,0,0,0,0,0,0,0,825811,0.290623615951529,12615,five6832,0.0691104205203431,0.719734660033168,858697,9754604,-77.7757901157191,-2.21662799799
12847,5916,8766,1,1,727.0795288,19.3450146,0,0,0,0,0,0,0,9739.9995652,851618,0.09687453865051,13787,five6834,0.16808338792847,0.719734660033168,860552,9754604,-77.7591343713091,-2.21659139627458
13392,6145,8949,1,1,767.4073486,29.3333473,0,0,0,0,0,0,0,7792,860220,0.145311807975764,14487,five6982,0.228744461337546,1.43946932006634,860552,9753677,-77.7591160979495,-2.22496896704397
9806,4442,12840,1,1,1489.1727295,11.9184074,0,0,0,0,0,0,0,0,825811,13.3202490644451,11168,five7117,0.000847820669243367,0.719734660033168,845713,9752749,-77.892352831053,-2.23363626692586
17460,2068,4607,1,0,587.444458,4.6533718,0,5844,3896,0,1948,0,0,12662.0001068,833112,0.145311807975764,18409,five7138,0.0217652552811654,0.719734660033168,865190,9752749,-77.7174591384844,-2.23325351233682
17469,3349,5701,1,0,486.8900757,10.1134109,0,0,0,0,0,0,0,15584.0003052,860220,0.242186346626274,18363,five7291,0.0316806006544871,0.719734660033168,864262,9751822,-77.7257681226151,-2.24164950128193
18140,2504,4789,1,0,562.1538696,4.7454596,0,5844,3896,0,1948,0,0,13636,852428,0.290623615951529,19030,five7292,0.0238737237713979,0.719734660033168,865190,9751822,-77.7174404913916,-2.24163073160449
14621,7862,10413,1,1,895.7739258,8.7168045,0,0,0,0,0,0,0,0,851618,0.145311807975764,16224,five7441,0.0999582954248124,1.43946932006634,859625,9750894,-77.7673888890548,-2.25012027433521
15254,7016,9502,1,1,768.6762695,20.8644714,0,0,0,0,0,0,0,1948,851618,0.048437269325255,16720,five7442,0.203487077426512,0.719734660033168,860552,9750894,-77.7590608632278,-2.25010167270603
16580,5418,7707,1,1,587.2479858,14.5061493,0,26298,974,0,0,14610,10714,8765.9998169,851618,0.193749077301019,17816,five7444,0.225766923756292,1.43946932006634,862407,9750894,-77.7424050190858,-2.25006432648075
18765,2789,4972,1,0,561.9041748,11.039856,0,0,0,0,0,0,0,10714,851618,0.484372693252548,19674,five7447,0.0316520355395367,0.719734660033168,865190,9750894,-77.717421774305,-2.25000794975515
15330,8269,10596,1,1,799.7520142,9.4499626,0,0,0,0,0,0,0,0,851618,0.09687453865051,17026,five7597,0.129437574807579,0.719734660033168,859625,9749967,-77.7673703867235,-2.25849790998629
16548,6612,8801,1,1,663.0841064,8.0146084,0,974,0,0,0,974,0,5844,833439,0.145311807975764,18008,five7599,0.150562171629022,0.719734660033168,861480,9749967,-77.7507143092564,-2.25846052024148
17208,5728,7889,1,1,590.2539673,3.2093811,0,8766,974,0,0,7792,0,5844.0002136,851618,0.242186346626274,18549,five7600,0.168856787435276,1.43946932006634,862407,9749967,-77.7423863743701,-2.2584417536202
17892,4838,6977,1,0,539.2215576,7.6395302,0,4870,0,2922,974,0,974,6818.0002136,859246,0.387498154602038,19120,five7601,0.0298483481093101,1.43946932006634,863335,9749967,-77.7340585089512,-2.25842293916897
18598,3961,6066,1,0,596.0759888,5.4758825,0,0,0,0,0,0,0,7792.0002136,859246,0.532809962577803,19718,five7602,0.0244517490085939,0.719734660033168,864262,9749967,-77.7257307131764,-2.25840407688978
19323,3113,5154,1,0,550.5240479,6.6804857,0,0,0,0,0,0,0,7792.0001068,860220,0.629684501228313,20341,five7603,0.0305624989949377,0.719734660033168,865190,9749967,-77.7174029872225,-2.25838516678463
16062,8637,10778,1,1,673.7416382,6.9051089,0,0,0,0,0,0,0,0,851618,0.048437269325255,17840,five7754,0.158455410941407,1.43946932006634,859625,9749039,-77.7673518154554,-2.26687554451659
2418,3300,7501,1,0,1312.2618408,21.0966129,0,0,0,0,0,0,0,974,843015,0.339060885276784,6558,five7884,0.0075464391966495,0.719734660033168,831800,9748112,-78.0172094999474,-2.27579504861125
18541,6456,8251,1,1,569.5835571,5.2647753,0,0,0,0,0,0,0,974,853402,0.242186346626274,20064,five7917,0.2168034828684,2.1592039800995,862407,9748112,-77.7423488765347,-2.27519660452578
17581,6812,11137,1,1,899.9970093,0.8761075,0,0,0,0,0,0,0,0,834413,0.145311807975764,19499,five8077,0.0638424513716369,0.719734660033168,859625,9747184,-77.7673144661007,-2.2836308101983
20493,5558,6601,1,0,617.5864258,15.8990726,0,0,0,0,0,0,0,2922,860220,0.484372693252548,21889,five8082,0.042613448692297,0.719734660033168,864262,9747184,-77.7256740753562,-2.28353593185678
21153,4674,5689,1,0,535.6466675,4.9330759,0,0,0,0,0,0,0,2922,860220,0.629684501228313,22451,five8083,0.0361302009029793,0.719734660033168,865190,9747184,-77.7173462059807,-2.28351681110429
19160,4954,11490,1,1,699.3230591,1.312332,0,0,0,0,0,0,0,0,843015,0.193749077301019,21190,five8409,0.0947174980153913,0.719734660033168,859625,9745329,-77.767276840975,-2.30038607134708
22483,5015,6053,1,0,504.4489441,15.3116426,0,0,0,0,0,0,0,973.9999924,851618,0.435935423927293,23935,five8415,0.0605408199252369,0.719734660033168,865190,9745329,-77.7173080018041,-2.30027123496839
23123,4087,5151,1,0,498.289093,11.1762133,0,0,0,0,0,0,0,10714,860220,0.435935423927293,23463,five8416,0.0408578553407887,1.43946932006634,866117,9745329,-77.708980105938,-2.30025192506861
23775,4133,5426,1,0,522.3123779,2.0593042,0,0,0,0,0,0,0,1948,860220,0.387498154602038,23187,five8589,0.0322753402015578,0.719734660033168,866117,9744402,-77.7089608503265,-2.30862906488697
24417,3218,4551,1,0,569.3774414,11.9797859,0,0,0,0,0,0,0,12662,848696,0.484372693252548,22298,five8590,0.0271408553329481,0.719734660033168,867045,9744402,-77.7006329761346,-2.30860963570333
25077,2307,3671,1,1,530.2966309,14.3234024,0,974,0,974,0,0,0,15584.0001221,842041,0.678121770553567,21412,five8591,0.204973746647821,0.719734660033168,867972,9744402,-77.6923051723062,-2.30859015763436
21210,3320,10991,1,1,600.4573364,9.0563459,0,0,0,0,0,0,0,0,834413,0.290623615951529,23261,five8758,0.14734739702045,0.719734660033168,860552,9743474,-77.7589105295761,-2.31712217166899
22183,3957,9249,1,1,485.8855591,15.5474939,0,0,0,0,0,0,0,974,851618,0.387498154602038,24060,five8760,0.286984208495541,0.719734660033168,862407,9743474,-77.7422539161633,-2.31708371191789
27068,540,2220,0,1,431.2240906,5.4587703,0,974,0,974,0,0,0,22402.0002441,860220,0.726559039878822,19366,five8768,0.0738752915176516,0.719734660033168,869827,9743474,-77.6756302559123,-2.31692791015111
23271,1878,10737,1,1,551.8897095,16.2845898,0,0,0,0,0,0,0,0,851618,0.387498154602038,25332,five9104,0.212763794196788,0.719734660033168,861480,9741619,-77.750543815639,-2.33385794062786
27091,2381,4596,0,1,560.0192871,10.9832802,0,974,0,974,0,0,0,9739.9995118,834413,0.484372693252548,20739,five9111,0.0805344161013979,0.719734660033168,867972,9741619,-77.6922466911656,-2.33372114617937
33199,4734,706,1,0,622.0192261,11.3938942,0,15584,5844,2922,6818,0,0,48699.9990234,826130,0.629684501228313,12615,five9120,0.00298696698075727,0.719734660033168,876319,9741619,-77.617298333243,-2.33354170975467
27198,3610,5822,0,1,620.9058228,20.7405891,0,1948,0,1948,0,0,0,9740,851618,0.532809962577803,21512,five9282,0.100759303495564,0.719734660033168,867045,9740692,-77.7005550559919,-2.34211790111945
465,403,1938,1,0,915.7000122,6.406323,1,5844,0,974,1948,0,2922,14610,850644,0.871870847854587,3824,five9407,0.0119425037703825,1,823453,9739764,-78.092030025629,-2.35137088169017
540,123,2823,1,0,1083.2800293,7.1049852,1,0,0,0,0,0,0,11688.0003052,842041,0.823433578529332,4147,five9408,0.00765698427421155,1,824380,9739764,-78.0836988603229,-2.35135339136615
732,234,3725,1,0,991.25,19.587923,1,3896,0,0,974,0,2922,8765.9998169,834413,0.774996309204077,4637,five9409,0.0151296385367079,1,825308,9739764,-78.0753677572483,-2.3513358511782
2334,2082,6424,1,0,1005.375,8.7044764,0,4870,1948,0,0,0,2922,1947.9999847,814287,0.726559039878822,5938,five9412,0.00818929861713661,0.719734660033168,828090,9739764,-78.0503748231858,-2.35128293144939
30993,30,3477,1,1,374.3819275,1.3163654,0,13636,4870,0,3896,0,4870,11687.9995118,826621,0.823433578529332,16797,five9459,0.0852433532510167,0.719734660033168,871682,9739764,-77.6588958621942,-2.35039530767739
1260,268,1471,1,0,913.6854858,6.2886624,0,0,0,0,0,0,0,12662.0002136,843015,0.581247231903058,3344,five9577,0.0125141840374592,0.719734660033168,822525,9738837,-78.100343908339,-2.35976857175829
1470,771,3166,1,0,1101.2108154,16.3334599,1,0,0,0,0,0,0,9740,817209,0.435935423927293,4994,five9579,0.0106802153834154,1,824380,9738837,-78.083681416347,-2.35973351634917
1574,660,4014,1,0,1012.6343994,18.5040016,1,1948,0,0,1948,0,0,6818,825811,0.435935423927293,5408,five9580,0.0148847869415289,1,825308,9738837,-78.0753502636126,-2.35971591358095
2016,1032,4877,1,0,961.6298218,6.9308977,1,0,0,0,0,0,0,6818,834413,0.387498154602038,5865,five9581,0.0103233222135982,1,826235,9738837,-78.0670191732888,-2.35969826077275
2476,1590,4331,1,0,1131.2124023,22.761198,1,974,0,0,0,0,974,974,825811,0.435935423927293,5641,five9751,0.0149998513774976,1,825308,9737909,-78.0753327075662,-2.36809597484099
2806,1811,5243,1,0,999.6712646,1.3037198,1,0,0,0,0,0,0,974,834413,0.435935423927293,6558,five9752,0.00885903575912229,1,826235,9737909,-78.0670015674072,-2.3680782592739
3153,2339,6093,1,0,1217.0209961,26.927948,1,0,0,0,0,0,0,1948.0000534,834413,0.581247231903058,7063,five9753,0.012183646953436,1,827163,9737909,-78.0586704898379,-2.36806049349081
2788,2520,4234,1,0,1112.6068115,19.7272625,0,0,0,0,0,0,0,974,817209,1.93749077301019,5564,five9920,0.0101575793273813,0.719734660033168,825308,9736982,-78.0753150891073,-2.37647603495429
3643,2665,5158,1,0,1073.2032471,21.9747524,1,0,0,0,0,0,0,974,843015,2.0343653116607,6492,five9921,0.0120924399938649,1,826235,9736982,-78.0669838989361,-2.37645825662758
4034,3087,6084,1,0,1251.6101074,13.5875521,1,0,0,0,0,0,0,1948,825811,2.22811438896172,7419,five9922,0.00457494043828239,1,827163,9736982,-78.0586527713563,-2.37644042790698
4388,3652,7010,1,0,1511.0927734,19.8912945,1,0,0,0,0,0,0,1948,808606,1.64686715705866,8295,five9923,0.00304419897463904,1,828090,9736982,-78.0503217065452,-2.37642254879437
26222,7047,7714,0,1,1332.8330078,24.1758041,0,0,0,0,0,0,0,0,817209,0.290623615951529,27278,five12024,0.0406807785315154,0.719734660033168,851277,9725852,-77.8418325315525,-2.47649793408208
12340,6015,10406,0,1,1113.7498779,26.3419819,0,0,0,0,0,0,0,0,851618,0.242186346626274,20362,five12187,0.0845269171256261,0.719734660033168,837365,9724925,-77.9667711695894,-2.48517087418412
27983,7508,7955,0,1,995.1901855,10.9231529,0,0,0,0,0,0,0,0,825811,0.145311807975764,27040,five12204,0.0510730110681959,0.719734660033168,853132,9724925,-77.8251526325983,-2.48483596291342
1087,742,3045,1,0,1029.7598877,17.9600449,0,1948,0,0,0,1948,0,14609.9995118,843015,0.726559039878822,6558,five12351,0.0147235353052057,0.719734660033168,822525,9723997,-78.1000579771001,-2.49385240765083
29785,7895,8548,0,1,730.7567749,33.6602745,0,0,0,0,0,0,0,974,834413,0.242186346626274,26960,five12386,0.169893458015963,0.719734660033168,854987,9723997,-77.8084727275265,-2.49317350786677
15842,3172,6355,0,1,1316.8568115,19.3697643,0,0,0,0,0,0,0,0,825811,0.193749077301019,21731,five12551,0.0481828484152181,0.719734660033168,841075,9723070,-77.9334086107931,-2.5018513443881
27901,5988,6597,0,1,900.0059814,0.0212967,0,0,0,0,0,0,0,974,834413,0.242186346626274,25332,five12564,0.041090802989859,0.719734660033168,853132,9723070,-77.8251124321408,-2.50159212801211
29761,7244,7870,0,1,997.475647,4.4302678,0,0,0,0,0,0,0,973.9999924,834413,0.242186346626274,26134,five12566,0.032251349506044,0.719734660033168,854987,9723070,-77.8084524882044,-2.50155145341173
15941,3630,4980,1,1,1045.5373535,31.5331573,0,0,0,0,0,0,0,0,834413,0,20064,five13098,0.278536523300705,1.43946932006634,841075,9720287,-77.9333498680555,-2.5269881904133
16866,2700,4101,1,1,1333.7645264,37.2790298,0,974,0,0,0,974,0,0,825811,0.048437269325255,20425,five13099,0.188725023032106,0.719734660033168,842003,9720287,-77.9250188361115,-2.5269683714259
26102,2665,3309,0,1,824.1195068,6.7637811,0,0,0,0,0,0,0,0,860220,0.193749077301019,22045,five13109,0.0829828797240608,0.719734660033168,851277,9720287,-77.8417121560312,-2.52676723601781
27030,3331,3946,0,1,800,0,0,0,0,0,0,0,0,0,851618,0.242186346626274,22413,five13110,0.0603151183002304,0.719734660033168,852205,9720287,-77.8333818558556,-2.52674682797035
2818,3178,2254,1,1,1031.3155518,19.462307,0,0,0,0,0,0,0,16557.9995652,834413,0.774996309204077,5408,five13262,0.119532300742452,0.719734660033168,820671,9719360,-78.1166302810833,-2.53579100165063
15157,4626,5665,0,1,900.9476929,4.4640417,0,4870,0,0,3896,974,0,0,843015,0.048437269325255,18780,five13283,0.0798340864101737,0.719734660033168,840148,9719360,-77.9416613069749,-2.53538696766339
26182,2030,2631,0,1,896.7972412,8.5218468,0,0,0,0,0,0,0,0,860220,0.193749077301019,21190,five13295,0.0736255432253183,2.1592039800995,851277,9719360,-77.841691857522,-2.53514544866993
27107,2844,3269,0,1,808.2202148,13.9724913,0,0,0,0,0,0,0,0,851618,0.242186346626274,21572,five13296,0.0971967707295969,2.87893864013267,852205,9719360,-77.833361504025,-2.53512497286909
28033,3652,3822,0,1,800,0,0,0,0,0,0,0,0,0,843015,0.193749077301019,21987,five13297,0.0547240885516603,0.719734660033168,853132,9719360,-77.8250312181172,-2.53510444335243
29884,4361,4770,0,1,890.4884033,12.5265331,0,0,0,0,0,0,0,0,860220,0.193749077301019,22907,five13299,0.0653150640787702,0.719734660033168,854987,9719360,-77.8083708497772,-2.53506322318031
14480,5721,6354,0,1,977.7750244,10.4264097,0,0,0,0,0,0,0,0,851618,0.048437269325255,17499,five13471,0.0783709129146464,0.719734660033168,839220,9718432,-77.9499728527672,-2.54378582099243
27217,2339,2552,0,1,924.053894,11.2032642,0,0,0,0,0,0,0,0,851618,0.145311807975764,20739,five13485,0.068469587482618,0.719734660033168,852205,9718432,-77.8333410846053,-2.54350311651681
28139,2922,3025,0,1,865.1144409,9.5129929,0,0,0,0,0,0,0,0,851618,0.193749077301019,21170,five13486,0.0687923439504431,1.43946932006634,853132,9718432,-77.8250107452011,-2.5434825190682
31831,4487,4919,0,1,841.9656982,17.0120964,0,0,0,0,0,0,0,0,860220,0.09687453865051,23187,five13490,0.077557783535303,0.719734660033168,856842,9718432,-77.7916900670388,-2.54339959038165
14700,6064,6160,0,1,963,14.5821562,0,0,0,0,0,0,0,0,851618,0,17026,five13664,0.0939801155420251,0.719734660033168,839220,9717505,-77.949953117409,-2.55216489577759
15570,5269,5282,0,1,899.6719971,1.3856205,0,1948,0,0,0,1948,0,0,817209,0.048437269325255,17840,five13665,0.0629754029451731,0.719734660033168,840148,9717505,-77.9416217941406,-2.55214498759076
25526,391,648,0,1,514.9369507,22.0103226,0,0,0,0,0,0,0,0,860220,0.145311807975764,19120,five13676,0.273466535167523,1.43946932006634,850350,9717505,-77.8499815863528,-2.55192242745607
26441,1032,1276,0,1,817.2719727,9.0889673,0,0,0,0,0,0,0,0,860220,0.193749077301019,19499,five13677,0.0881740754327273,1.43946932006634,851277,9717505,-77.8416510582653,-2.55190187021947
28275,2030,2222,0,1,847.3839722,6.7289653,0,0,0,0,0,0,0,0,851618,0.145311807975764,20362,five13679,0.0646284749161192,0.719734660033168,853132,9717505,-77.8249902045167,-2.55186059352797
27529,873,952,0,1,712.677063,22.4560986,0,0,0,0,0,0,0,5844,860220,0.193749077301019,19097,five13876,0.140886674980494,0.719734660033168,852205,9716577,-77.8333000429897,-2.56025940004267
